Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,22,24,1,1,1,0.00238001413537825
45,13,21,1,1,1,0.004340832198835631
46,27,28,1,1,1,0.004859675925031448
47,7,45,1,2,2,0.005625313903443452
48,4,36,1,1,1,0.005636276416635
49,5,44,1,2,2,0.011210500666333445
50,19,25,1,1,1,0.012348677777893169
51,1,11,1,1,1,0.01446873572346552
52,6,46,1,2,2,0.01607968946609728
53,20,49,1,3,3,0.019602709094661663
54,15,47,1,3,3,0.02574507728456865
55,18,26,1,1,1,0.02851533573328524
56,29,33,1,1,1,0.03353233902984165
57,50,53,2,4,4,0.037515353573174814
58,10,12,1,1,1,0.0378840203774744
59,54,57,4,6,5,0.044435346454256286
60,3,16,1,1,1,0.06525955170464603
61,38,55,1,2,2,0.07372880514117275
62,30,58,1,2,2,0.0802271586950637
63,52,59,3,10,6,0.09202056180565954
64,39,48,1,2,2,0.09974006663468393
65,40,61,1,3,3,0.10577785933402506
66,51,62,2,3,3,0.12059779735885767
67,9,14,1,1,1,0.12182714075397383
68,23,66,1,5,4,0.13559229373041815
69,42,56,1,2,2,0.14858587388598965
70,41,43,1,1,1,0.21000991744943187
71,8,67,1,2,2,0.21598910065976407
72,0,60,1,2,2,0.26523238362002244
73,17,35,1,1,1,0.268962679211584
74,64,71,3,3,3,0.28435283375221343
75,32,34,1,1,1,0.3214323325685047
76,63,65,13,4,7,0.33139098815261137
77,2,68,1,6,5,0.37397702721700843
78,69,75,3,2,3,0.3757035386668144
79,37,73,1,2,2,0.44295517255641204
80,72,74,3,6,4,0.5230199424563855
81,70,76,2,17,8,0.5239573133689838
82,31,77,1,7,6,0.6001837525900601
83,78,79,5,3,4,0.712629303222611
84,81,82,19,8,9,0.8963226907860139
85,80,83,9,8,5,1
86,84,85,27,17,10,1
