Input,5R7Y,5R7Z,5R80,5R81,5R82,5R83,5R84,5RE4,5RE9,5REB,5REZ,5RF1,5RF6,5RF7,5RFE,5RG1,5RGH,5RGI,5RGK,5RGT,5RGV,5RGW,5RGX,5RGY,5RGZ,5RH0,5RH1,5RH2,5RH3,5RH6,5RH8,5RHD,6M2N,6W63,6WNP,6XFN,7A1U,7ANS,7AP6,7AVD,7AWU,7JU7,7KX5,7L5D
5R7Y,1.0000000000000009,0.8724473059650697,0.7658100422077805,0.8688791187268372,0.8964749254793475,0.7490402722566873,0.7284603212136944,-0.06285676038358633,0.7584338703879383,0.7669984207943573,0.8550963438891102,0.8614228291749859,0.07777367679454278,0.12360042541624668,0.9082767757713056,0.0813648291552281,0.8281157635215888,-0.09164360105903306,-0.0704125307325184,0.7559765644949011,0.508349771165423,0.31899846132390997,0.5578557514188454,0.0024372632696685716,0.7047599730495032,0.6120666535377822,0.605265916076499,0.6831486312701559,0.5660361437702995,0.4299011663300185,-0.025116739649427535,0.5247479489727797,0.5101335011153961,0.6679871659557595,0.5281678573763614,-0.08232723866530783,0.8916505437204368,0.8204513118892243,0.32159254180923075,0.3696015154821884,-0.05603969946600188,0.3323179665021242,0.679769688561497,0.39623199529935116
5R7Z,0.8724473059650693,0.9999999999999989,0.7938153478057614,0.9527085347507954,0.8511232745335853,0.6978774514687572,0.7821607225750626,0.039118826639144295,0.8103706996518116,0.7626685614708584,0.7876049909275844,0.9004504399702171,0.011528798024358161,0.2714241087235619,0.8448441049086926,0.1713946661038476,0.9066784186591706,-0.0375967371192799,0.028222694987073665,0.784952073157291,0.5214815653689117,0.48335560877644773,0.6385278827621075,0.21713516402010477,0.7373102656868387,0.6955311658772281,0.5370156434740644,0.7482589221426584,0.6402699250697937,0.46686218313315897,0.09618556874616134,0.2693113289552101,0.4756727279319091,0.7391014978276523,0.5839021870677805,-0.0019208236628237344,0.8249390854815858,0.6518782764034865,0.42240227539307584,0.2450412376972194,0.050015988374811936,0.33021778798771395,0.7054934201591787,0.39075668119784457
5R80,0.7658100422077809,0.7938153478057616,0.9999999999999992,0.8825506874738538,0.6902171390139749,0.7906203187745442,0.43065098561668436,-0.0413965160443468,0.7242268811166582,0.7137571744613026,0.709091630821997,0.9647869852039566,-0.05279021366440177,0.08104019188519503,0.9040310440095545,-0.009612680381330299,0.7219606272648303,-0.054110272062861335,-0.04643050157475212,0.6590153982695969,0.5804744737120168,0.15599350855521338,0.4661526250306296,0.05482621474973137,0.6002886055156399,0.5343381471439511,0.6475484683017025,0.5448781884926714,0.41651903309711685,0.5203037373753562,-0.019104165461821254,0.2922636139986103,0.24682117336291742,0.6192562267619529,0.4746422601326394,-0.04774331019538892,0.818251571972851,0.5439326193363617,0.07237193625783592,0.09765241916943009,-0.029037554878952713,0.014833036517026192,0.6219226742251185,0.03208375503058844
5R81,0.8688791187268373,0.952708534750796,0.8825506874738538,1.0000000000000002,0.8102238820243717,0.6835736356218434,0.68398999375274,-0.05512954421193267,0.819835182724795,0.7446720791721303,0.7637685573450537,0.9709358979110673,-0.03503059665587421,0.1974473305052266,0.865906187052932,0.05852785113762966,0.9303942376773827,-0.07313460367261722,-0.060336005395672,0.716838460417895,0.49486741972323983,0.38724433214537146,0.5720888653511923,0.01603209672236341,0.673853524241357,0.6331956561527343,0.498349408416107,0.6733277665090843,0.5523340370783159,0.3711764676460245,-0.002348077554856036,0.18946066556245614,0.37784378184140527,0.6280975742694649,0.5339323185470262,-0.06437588175460558,0.8388557209192521,0.5846816456849435,0.2894870308901532,0.14283584125577617,-0.04496229961566673,0.18580537306253936,0.6538733015497677,0.22998406464584675
5R82,0.8964749254793475,0.8511232745335856,0.6902171390139744,0.8102238820243713,0.9999999999999998,0.7074546414099543,0.7557355948504865,-0.0633115819799684,0.8134628626324218,0.9189868563682007,0.9159847099659215,0.7661722130360304,0.22416321439190998,0.13620914218530475,0.9106772526529592,0.10410593085650714,0.7509932724121646,-0.08843713846521922,-0.07092320104645539,0.7841583650850222,0.5003894579113503,0.3081487419893178,0.5104430109781052,-0.0073911102024347905,0.6650830294960159,0.6535146236062241,0.5942148029628952,0.6612124768620153,0.5442277937183698,0.45928930633917847,-0.008806814669385536,0.6585926915977546,0.7705170574181306,0.7422180143134155,0.46699699633036595,-0.07953754166482553,0.8837815158972453,0.9248943721379577,0.49749188227978325,0.6188130931875582,-0.057565702484120795,0.47715570185331957,0.7851141545490827,0.5402038991019439
5R83,0.749040272256688,0.6978774514687577,0.790620318774545,0.6835736356218437,0.7074546414099545,0.9999999999999998,0.6676643109707278,0.4486340022172364,0.5778967320055235,0.6772369784928682,0.7441588283575258,0.7574219101890153,0.04846493331369763,0.47430733814442666,0.8445083843359699,0.4899206202135488,0.558046779563174,0.20309617539922614,0.4462226452822422,0.9094537835782252,0.8914339123995254,0.5048919538611576,0.8013043462338354,0.021188125732138064,0.8992984152455024,0.8249047863343347,0.9692947745858432,0.8274834270290028,0.7620107656767241,0.8575448514076719,0.43067834160369917,0.55400609431898,0.35014360305731884,0.8603479481797632,0.5970308604327137,0.3638624235472966,0.803033395101187,0.6840961303018388,0.3999177488108029,0.2875579102439267,0.4575659941894044,0.3931667798601166,0.7636460407326253,0.4593802930023959
5R84,0.728460321213694,0.7821607225750633,0.4306509856166843,0.6839899937527403,0.7557355948504861,0.6676643109707278,0.9999999999999993,0.4560833408565236,0.6923242345136135,0.6437275386127685,0.6131240802206407,0.5823810143749601,0.11596796454400703,0.5683967015528852,0.5994140759596606,0.6144704473535644,0.7042344060409856,0.186107377972258,0.4421360320361529,0.8996176743433887,0.5954423914993924,0.8096141467165793,0.8394845277791388,-0.034473305059631816,0.8729300811119607,0.8022976350895922,0.6079138548349897,0.9005290279411678,0.870048299272116,0.589616769728412,0.5222341019891545,0.29555815896945936,0.5986853308384589,0.8295458009286742,0.6142878841272906,0.3225428360945085,0.6380217331121648,0.623677180712813,0.8057846519585294,0.4189777904718786,0.4651866261826706,0.7243519194990548,0.7871748711881151,0.8233000076542288
5RE4,-0.06285676038358631,0.039118826639144295,-0.04139651604434679,-0.05512954421193267,-0.06331158197996836,0.4486340022172364,0.45608334085652397,0.9999999999999993,-0.06659363947127968,-0.06703365113482766,-0.06167372277501059,-0.057250687314725233,-0.06199403965477014,0.8542337521920612,-0.05859034878767282,0.9634347509825939,-0.05890673128759174,0.5372166922020869,0.9931720275424608,0.528782453367576,0.6642506406067794,0.7923036496074923,0.7581100121221821,-0.019472596749982408,0.6405443885698116,0.6079290997970748,0.5771295469499119,0.624370352657903,0.7245773789369089,0.6926380803425874,0.9218947313754209,-0.04154201301232337,-0.05474674313650888,0.5149360032003834,0.38765635575009333,0.829880251867743,-0.005125044611166023,-0.06137077542114541,0.5634223540090604,-0.056723343618435486,0.9991769636882198,0.49378501696494825,0.3317905533359188,0.5617286173949247
5RE9,0.7584338703879384,0.8103706996518107,0.724226881116658,0.8198351827247942,0.813462862632422,0.5778967320055232,0.6923242345136136,-0.06659363947127966,1.0000000000000016,0.8609925833248946,0.5635381761884158,0.7945826043865659,0.12121387322086714,0.07262266388249788,0.7618579118470976,0.114123224404986,0.7187357662747316,-0.09164607084371064,-0.07491413438873595,0.6804993647917016,0.39403383685451215,0.25255514269453616,0.4195478512839589,-0.0006571706240830748,0.5298120981718323,0.45114289089256865,0.4324103692012651,0.571134111492811,0.476561524003765,0.4243808442677813,-0.0070640328783953925,0.2401102198436282,0.7340068027436844,0.7444585609925931,0.5956640959813149,-0.08027938424377382,0.7542822481122168,0.6332657023793753,0.5639298952420168,0.513164667754781,-0.05804942899249703,0.42901097427236823,0.8364089852268665,0.4929763508236097
5REB,0.7669984207943572,0.7626685614708585,0.713757174461303,0.7446720791721305,0.9189868563682009,0.6772369784928683,0.6437275386127688,-0.06703365113482765,0.8609925833248953,0.9999999999999976,0.7833607068173555,0.736120869425337,0.3753515444548782,0.06380958225070245,0.8670795916624794,0.08381182436806185,0.6947406746562528,0.049416736672003234,-0.07514849326870968,0.726737053977542,0.4797925501581249,0.1953125354046482,0.4170639890566511,-0.002355912850976194,0.5696972488733792,0.546361993844154,0.5782362210217328,0.5653686660587239,0.45589219967681244,0.5008186943149509,-0.018840550442868337,0.5882859265980739,0.7984983382192318,0.7561472910633451,0.45870327820110457,0.02589280760620977,0.817048380790603,0.8697723255189003,0.49621847848525275,0.6492797544552606,-0.06024275356480647,0.487077819917848,0.8482717166018675,0.5096195761490064
