Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,34,35,1,1,1,0.0020493035393570613
45,19,29,1,1,1,0.003698758164444871
46,27,28,1,1,1,0.007034291562489914
47,44,45,2,2,2,0.012140426266182947
48,21,22,1,1,1,0.01483474258020645
49,7,20,1,1,1,0.020128579308001826
50,38,39,1,1,1,0.02780051470710254
51,9,16,1,1,1,0.028729420330012245
52,24,48,1,2,2,0.03320231547284602
53,12,31,1,1,1,0.0541757352280785
54,41,43,1,1,1,0.0546619738969234
55,6,49,1,2,2,0.055365695493083344
56,17,40,1,1,1,0.06100498193179882
57,30,47,1,4,3,0.07205192521668324
58,25,26,1,1,1,0.0721185729525694
59,0,51,1,2,2,0.08635339362920902
60,3,11,1,1,1,0.09126938139791263
61,10,23,1,1,1,0.10019105066132572
62,46,56,2,2,2,0.10180135078851804
63,5,50,1,2,2,0.11970238142159151
64,55,62,3,4,3,0.1426743794739096
65,32,57,1,5,4,0.19131068130365003
66,4,14,1,1,1,0.20434637653696075
67,33,42,1,1,1,0.23219207024142274
68,8,59,1,3,3,0.2380522766574007
69,63,68,3,4,4,0.2757143330366928
70,13,64,1,7,4,0.28209472435790384
71,1,61,1,2,2,0.2933524132616805
72,58,60,2,2,2,0.32023295704003063
73,15,52,1,3,3,0.3275645883032423
74,37,65,1,6,5,0.49374043483487284
75,18,70,1,8,5,0.5184365708588317
76,69,72,7,4,5,0.5363757040660886
77,2,71,1,3,3,0.5889992173572017
78,53,66,2,2,2,0.6928546794949904
79,67,75,2,9,6,0.7419709027978354
80,54,79,2,11,7,0.7621817891070125
81,36,76,1,11,6,0.9675173528503608
82,73,78,4,4,4,1.0601711558054059
83,77,82,4,8,5,1.2722097761436193
84,81,83,12,12,7,1.43881309356503
85,74,80,7,13,8,1.5922084534062
86,84,85,24,20,9,1.7466836921903264
