Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,7,40,1,1,1,0.0008230363117800454
45,18,44,1,2,2,0.011470551960219622
46,27,28,1,1,1,0.01673375279591116
47,3,11,1,1,1,0.02906410208893273
48,5,26,1,1,1,0.030705225414156878
49,22,24,1,1,1,0.03283527550419296
50,15,45,1,3,3,0.041414255547616796
51,38,43,1,1,1,0.05761569558260671
52,25,49,1,2,2,0.05847857322811112
53,19,33,1,1,1,0.061236490656337184
54,14,36,1,1,1,0.07152385699245312
55,4,37,1,1,1,0.07510562786204145
56,46,52,2,3,3,0.0822298189153765
57,32,39,1,1,1,0.08508209553234836
58,1,16,1,1,1,0.09332158134082913
59,0,54,1,2,2,0.1083494562795635
60,20,48,1,2,2,0.10856608760047459
61,10,55,1,2,2,0.11503776753666273
62,2,47,1,2,2,0.11744931252614621
63,13,21,1,1,1,0.12570127143802723
64,30,50,1,4,4,0.1318553650606925
65,8,9,1,1,1,0.13900741667510474
66,42,53,1,2,2,0.1405734648654745
67,41,51,1,2,2,0.1672200517380581
68,29,60,1,3,3,0.18497737352498445
69,17,35,1,1,1,0.18588690964370747
70,6,56,1,5,4,0.19770236491040782
71,59,61,3,3,3,0.19843965337479352
72,58,62,2,3,3,0.2780393727351689
73,63,64,2,5,5,0.30225017729508674
74,65,72,2,5,4,0.3052593253437478
75,66,70,3,6,5,0.3514005683391713
76,34,75,1,9,6,0.3979612015223353
77,57,67,2,3,3,0.40252242816151873
78,71,74,6,7,5,0.4560673806636384
79,68,76,4,10,7,0.46362713789608656
80,69,73,2,7,6,0.5917088070776814
81,12,31,1,1,1,0.675557950021927
82,78,79,13,14,8,0.7598484982712377
83,77,81,5,2,4,0.8147213194144128
84,23,82,1,27,9,1.0344733050596318
85,83,84,7,28,10,1.0643947143011572
86,80,85,9,35,11,1.0916460708437106
