Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,27,28,1,1,1,0.0020972634382049327
45,19,34,1,1,1,0.0021715862285182075
46,29,45,1,2,2,0.003465269065520138
47,21,22,1,1,1,0.005456468148425264
48,41,43,1,1,1,0.008840756422448082
49,24,47,1,2,2,0.00945315710199679
50,0,8,1,1,1,0.015341738782195469
51,35,46,1,3,3,0.021983315454138674
52,5,25,1,1,1,0.030424645232463687
53,13,20,1,1,1,0.03144467820425234
54,44,49,2,3,3,0.035837177783916485
55,26,52,1,2,2,0.03970719887781149
56,7,53,1,2,2,0.03985639183265344
57,6,33,1,1,1,0.0410069651507583
58,1,3,1,1,1,0.04409564518528708
59,2,58,1,2,2,0.05526742831736875
60,39,50,1,2,2,0.059273468227437176
61,17,18,1,1,1,0.06614203098329885
62,4,31,1,1,1,0.07034006918019786
63,16,60,1,3,3,0.08633686501091165
64,10,42,1,1,1,0.08692500446351781
65,12,36,1,1,1,0.10097358954549596
66,15,56,1,3,3,0.13379232741920877
67,32,48,1,2,2,0.14874182459191876
68,54,66,5,4,4,0.1542455256786215
69,11,59,1,3,3,0.16302732375870288
70,14,64,1,2,2,0.1724106227977975
71,55,61,3,2,3,0.2049878391966149
72,9,63,1,4,4,0.2168581393207285
73,30,57,1,2,2,0.2268256495972324
74,65,67,2,3,3,0.29478301225253756
75,40,68,1,9,5,0.3401796856338001
76,23,70,1,3,3,0.3422759669676477
77,73,75,3,10,6,0.43922530612071065
78,37,51,1,4,4,0.4594290525495952
79,62,76,2,4,4,0.46095670982875625
80,38,71,1,5,4,0.4861675950982721
81,69,79,4,6,5,0.6292065322348022
82,72,74,5,5,5,0.6866783284465501
83,77,80,13,6,7,0.8778450223833255
84,81,82,10,10,6,1.1181681695094259
85,78,84,5,20,7,1.5464104367728648
86,83,85,19,25,8,1.7199663646027457
