Input,5R7Y,5R7Z,5R80,5R81,5R82,5R83,5R84,5RE4,5RE9,5REB,5REZ,5RF1,5RF6,5RF7,5RFE,5RG1,5RGH,5RGI,5RGK,5RGT,5RGV,5RGW,5RGX,5RGY,5RGZ,5RH0,5RH1,5RH2,5RH3,5RH6,5RH8,5RHD,6M2N,6W63,6WNP,6XFN,7A1U,7ANS,7AP6,7AVD,7AWU,7JU7,7KX5,7L5D
5R7Y,0.9999999999999999,0.40044686853674905,0.08462285309273435,0.4216818344467119,0.2228547978820633,0.5528229268080631,0.20831394087064628,0.018414884036344944,0.44967476005595586,0.7058047695342641,0.2146521950404847,0.41567174831154846,0.3038669896115614,0.3304458371588511,0.4179157575330022,0.19994371858723253,0.7059510897887218,0.010596381950242156,0,0.0204286364345724,0.111744847441966,0.1570519063982896,0.2072016623709073,0.02600058003508304,0.14629687007118317,0.5738866843337737,0.41604548152225085,0.14323412334559407,0.12054911040949004,0.05156767373525456,0.09382534547234889,0.29665547907285944,0.2773427345649307,0.15580263204956274,0.01394125837819899,0.016804949472190623,0.18182492082282473,0.45364451879485396,0.5323271652639845,0.5731039437865225,0.013984166507289814,0.20054767941843482,0.11498901351414391,0.23402190265035036
5R7Z,0.400446868536749,0.9999999999999999,0.5293646990818517,0.6173363261473127,0.4349994964909619,0.5348961510181636,0.39430910721296164,0.3035875468618218,0.5659033980063721,0.478544945449826,0.8118947635869487,0.8118868763852473,0.4344610048957296,0.46653038931514246,0.32571026597209624,0.28224480723631695,0.40731918372024434,0.031526781400003666,0.5330153719082913,0.09820501927052437,0.38639063525387446,0.28774525398675155,0.33887984245394853,0.8112967323785433,0.33953525014397545,0.6659125163394461,0.4722070956571073,0.32504534803029117,0.23679230516301863,0.10615718207795562,0.37763163986437526,0.3754721793544288,0.25515724977259163,0.38245309156875157,0.04413013364005937,0.03761313609432387,0.4945537910965689,0.3067616250541229,0.42310052577457435,0.44148144501786696,0.09496723905270897,0.033316243315346425,0.15357343709884252,0.10995314184599987
5R80,0.08462285309273436,0.5293646990818517,1,0.6925251526159726,0.3516674681097538,0.10634163254384807,0.2940499221057361,0.12765846964693917,0.14150982236634926,0.05957839426269685,0.31466426406887815,0.6335584953655553,0.18583474247848392,0.2014131546738419,0.3388098116966668,0.39979964606072876,0.06908267154616625,0.013563125539198228,0.22930835570527816,0.037551500758712573,0.13501310895573138,0.3890187928604106,0.4251068529451146,0.33585010256844067,0.40965127804752466,0.40973863866742616,0.4720710262038336,0.19203836238104566,0.15719597102277874,0.03236380182622495,0.15114343381487738,0.18922517498117697,0.06502975237352573,0.15352505098001282,0.02490748440363553,0.025455747974300637,0.14258840143480167,0.046225234481768504,0.022566971339691176,0.03141372064732214,0.031129531237280482,0.03050606920154697,0.1446171791385545,0.03678295497783009
5R81,0.4216818344467119,0.6173363261473127,0.6925251526159727,1.0000000000000002,0.3220902524047265,0.6334257083611718,0.22646889033414233,0.05178258783420462,0.630410573307974,0.631326568028901,0.3263464487728019,0.8832384866979712,0.2716086243439588,0.33679349672963477,0.44284880145769995,0.2355673093492954,0.5633322689320795,0.005431440424774512,0.09182799859197097,0.027760766869653543,0.11905595369116688,0.2128536215495739,0.17468152866948397,0.18136439939347462,0.10506765759256957,0.7224565971126256,0.8102221030004346,0.18395244530571106,0.1597923571575843,0.06905151269930289,0.1519228446387994,0.17569016973958537,0.17116085184463697,0.0800948821086349,0.019299371142088594,0.02210063488155196,0.3310020284788038,0.42262127609432915,0.6237262159226753,0.6462937037480699,0.04063171354226427,0.040586151642147565,0.08830812903426162,0.1518712821434915
5R82,0.2228547978820633,0.4349994964909619,0.35166746810975374,0.32209025240472644,1,0.18950642311025523,0.13557151119569,0.004603778307583794,0.6556055770019652,0.3689104525923295,0.15403150662046136,0.1542787449459827,0.41852643956784485,0.2816751600694325,0.752046608206021,0.6338312003409486,0.4492885147075622,0.003997095919730591,0,0.01149896454644575,0.17067292858610536,0.49547973749598967,0.4500729729135437,0.17960439379807,0.41990663907840076,0.17602233645179335,0.13379677510952873,0.17430514392484536,0.20285366591237355,0.028862909526640793,0.09105888112837576,0.34119919313493624,0.15309494242494312,0.11256415541771658,0.05195443596677659,0.06623256592706613,0.7011059203507155,0.2526145991755733,0.15692724538844596,0.25416779139923645,0.14979086495335853,0.13879666360102988,0.2902898231229233,0.2064345546122778
5R83,0.5528229268080631,0.5348961510181636,0.10634163254384806,0.6334257083611718,0.18950642311025523,1,0.4124716596811394,0.3948493053038785,0.733778873709395,0.8364885258085334,0.4166365748652714,0.6981956564216567,0.2622424163420417,0.6481399328825181,0.4557251434196221,0.31932555894685083,0.7047044592519975,0.30559692547612227,0.3629560132828823,0.09215615126085881,0.4579780782680182,0.4330482723434053,0.3909941418133854,0.19108213245931052,0.32190882350657885,0.8646500377883886,0.8149662338594135,0.5529066553056502,0.5405997988368867,0.14117059399492662,0.2575927938126831,0.13214533112027255,0.2356337128070148,0.23170867349702734,0.02213716958106934,0.040199498586953285,0.2786083190414784,0.5566876948964082,0.959603763994314,0.8867952153408475,0.3076689426953994,0.15501060918345239,0.22178580531502456,0.3712460384340782
5R84,0.20831394087064628,0.39430910721296164,0.2940499221057361,0.22646889033414233,0.13557151119569,0.4124716596811394,1,0.8566701906816284,0.05268568500723197,0.15825895592031658,0.33710082454109247,0.3034443504772629,0.2543093719480972,0.8175866326126052,0.1316356450464292,0.32596094329531566,0.1595335938065016,0.7404645564437216,0.6248404161996166,0.31932668649848384,0.912916313883495,0.6500129918551841,0.6412404915294693,0.3135012727405097,0.7249926923893254,0.5957698003463935,0.5901664972110292,0.8832928498982808,0.8619025032381442,0.2861382254372917,0.44435647991467586,0.21828249177887632,0.2621598919651974,0.6605975645913689,0.2057859072004947,0.24906985541277504,0.06835130614328933,0.22487159343672747,0.18400893175388316,0.01877502685661394,0.7055275104767375,0.4108772330218893,0.47719517084977026,0.5929044146041382
5RE4,0.018414884036344947,0.3035875468618218,0.12765846964693917,0.05178258783420462,0.004603778307583795,0.39484930530387846,0.8566701906816284,1,0,0.011071799404662283,0.3898500340691558,0.21836355174025981,0.15175479430402686,0.778939756112245,0.006438004592844418,0.32584052375813366,0.008889703501547908,0.7165140283667847,0.8320326306491184,0.41507191759622675,0.9399020986080464,0.6309771832374069,0.5725333969845899,0.39894624191937855,0.6748070856964586,0.4913456518537146,0.43705684036640674,0.8577146299148215,0.857868429906145,0.38323983455768196,0.5424983146471171,0.1690014547487609,0.37274996596061083,0.7248832171855162,0.28189405514161286,0.34172231899540007,0.0851771867710753,0.18781829625283972,0.19819248206129594,0,0.8032555890933344,0.36938691087906766,0.6472564623292725,0.5427353595086001
5RE9,0.44967476005595586,0.5659033980063721,0.14150982236634926,0.630410573307974,0.6556055770019652,0.733778873709395,0.05268568500723196,0,1.0000000000000002,0.7731657289499054,0.2560484152825745,0.5420517134116355,0.28170212021455227,0.40699324771277207,0.5945793236167184,0.28242059515118983,0.693441528751256,0,0,0.018672125846504767,0.16962947925616884,0.25008075116320777,0.20137031902554062,0.1637492012381213,0.10487026636224676,0.5321210635806621,0.5401464158380338,0.201642484994528,0.1941322517797081,0.07431106979689213,0.12129405011922921,0.16052749651549758,0.18343770078708102,0.02611922339359282,0.017945481890703312,0.02247145061140539,0.7529411324033326,0.508801710085144,0.7643916539578712,0.8555805066631217,0.1320746445229052,0.05017628368170329,0.11870054474446777,0.18761766727204732
5REB,0.705804769534264,0.478544945449826,0.059578394262696836,0.631326568028901,0.3689104525923296,0.8364885258085334,0.15825895592031658,0.011071799404662281,0.7731657289499054,0.9999999999999999,0.3291788309102296,0.5999070017274958,0.44026548938005056,0.4237873150521586,0.6739554650406341,0.33927718617862596,0.9279448083866393,0,0,0.02300794516728463,0.10373854578897497,0.26234588725305275,0.22408740416941791,0.02917164666303392,0.12232839619225189,0.7015887140801084,0.6084309606570508,0.20695157631277822,0.18629689932805507,0.08181399631908674,0.14776080653048568,0.26167477701020586,0.31305225446161145,0.1240380369087344,0.02839874531817209,0.0343561835415892,0.25974516829324773,0.6599359143807585,0.8765092864880762,0.8856226370748499,0.00640272242896188,0.08237286512756573,0.11617092094370038,0.25750469812500876
