Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,22,24,1,1,1,0.0008782566766887268
45,13,27,1,1,1,0.0015410756378743118
46,25,26,1,1,1,0.0018025325486453747
47,28,45,1,2,2,0.0028769889785005276
48,0,16,1,1,1,0.0032847841637284603
49,6,21,1,1,1,0.003696836857969732
50,17,35,1,1,1,0.003787904262531505
51,5,47,1,3,3,0.005958637997116156
52,1,3,1,1,1,0.0060391946854425615
53,44,49,2,2,2,0.00685956676374655
54,9,48,1,2,2,0.0075424030508959294
55,19,51,1,4,4,0.008293310970303058
56,2,52,1,2,2,0.010427170158815557
57,41,43,1,1,1,0.011339287164300549
58,15,46,1,2,2,0.011803079410742434
59,7,20,1,1,1,0.012508447470032658
60,33,42,1,1,1,0.012598736639489405
61,8,39,1,1,1,0.014246012627635474
62,18,40,1,1,1,0.018017761000257093
63,31,54,1,3,3,0.02509236840210438
64,29,53,1,4,3,0.025656108661707644
65,55,58,5,3,5,0.02639520609874879
66,12,37,1,1,1,0.02700559685234616
67,59,62,2,2,2,0.03346117670282944
68,30,60,1,2,2,0.035915143440830355
69,10,14,1,1,1,0.04582702953291429
70,11,56,1,3,3,0.05167679374087175
71,64,65,5,8,6,0.06084540423754081
72,4,61,1,2,2,0.06279137153748682
73,63,66,4,2,4,0.07529584856551941
74,50,67,2,4,3,0.08051853697790445
75,38,68,1,3,3,0.10529073729444416
76,36,73,1,6,5,0.16112456582252255
77,32,57,1,2,2,0.1839211599766869
78,23,70,1,4,4,0.22014994550683964
79,72,76,3,7,6,0.2289524173949784
80,71,75,13,4,7,0.24833378934649963
81,34,69,1,2,2,0.3343353161438266
82,74,80,6,17,8,0.4208709681589712
83,78,81,5,3,5,0.6173617942859785
84,77,82,3,23,9,0.9011601174141716
85,79,83,10,8,7,1.1279711235284495
86,84,85,26,18,10,1.899066063845364
