Input,5R7Y,5R7Z,5R80,5R81,5R82,5R83,5R84,5RE4,5RE9,5REB,5REZ,5RF1,5RF6,5RF7,5RFE,5RG1,5RGH,5RGI,5RGK,5RGT,5RGV,5RGW,5RGX,5RGY,5RGZ,5RH0,5RH1,5RH2,5RH3,5RH6,5RH8,5RHD,6M2N,6W63,6WNP,6XFN,7A1U,7ANS,7AP6,7AVD,7AWU,7JU7,7KX5,7L5D
5R7Y,0.9999999999999993,-0.025000000000000012,-0.034853027679208934,NaN,-0.02631578947368422,-0.03222509024890535,-0.030371350533012466,-0.03159774496239183,NaN,NaN,-0.025000000000000015,-0.02499999999999999,-0.03147711197316913,-0.03137868090206941,NaN,-0.026278416638950988,NaN,-0.03544860483471748,-0.02272727272727276,-0.029160592175990235,-0.030982714678033048,-0.02895035634684605,-0.028698940664777968,-0.02272727272727273,-0.02902800704803643,-0.032188256954603714,-0.02838016161227664,-0.02913218745656919,-0.02784262426811821,-0.03643455895033625,NaN,-0.04807510699816933,-0.03258104468785687,-0.03672836026262558,-0.04742693429540111,-0.048628158605488324,-0.025641025641025654,-0.038761132502284586,-0.022222222222222237,-0.027777777777777783,0.24743237765757267,-0.025135169104334297,-0.03629659707037424,-0.03514520778039571
5R7Z,-0.025000000000000005,1.0000000000000009,0.7406325676620924,NaN,-0.026315789473684223,0.5973684130894776,0.5303247012881229,0.617226487738925,NaN,NaN,0.9999999999999999,1.0000000000000002,0.9769665757812999,0.5759331080068224,NaN,0.280421547987927,NaN,-0.03544860483471744,-0.024390243902438984,0.6995439243733443,0.6389248764140729,0.6048270901786292,0.5608835626920556,0.9999999999999987,0.6277957942020919,0.7924692954210951,0.2607952148420045,0.4629593887384425,0.3515872574294003,0.5643986395013914,NaN,0.5822863418663535,0.3620121485940931,0.5515651673825519,0.6839899868271673,-0.04762971438693403,-0.023255813953488382,-0.03456711388731675,-0.02222222222222224,-0.025641025641025633,-0.03509030620619288,-0.035034462642043955,0.2274569390974073,-0.03223330254229436
5R80,-0.03485302767920892,0.7406325676620924,1.0000000000000016,NaN,-0.03666369241908807,0.4307775929237493,0.37940531123927623,0.4453463237193441,NaN,NaN,0.7416815487074653,0.7398449363168051,0.7216969462282408,0.4146332014369663,NaN,0.1942838922041561,NaN,-0.048512360976231766,-0.03485302767920889,0.5096360523903317,0.4624965419891927,0.4374034772922916,0.4046282606377919,0.7418605069321902,0.45481007804717005,0.5781618224600206,0.17891123933220734,0.3310705902677493,0.2484065493987411,0.4021759294719119,NaN,0.41331091345100707,0.2531715997785038,0.3922639290449043,0.48514252663627927,-0.06519427477731231,-0.032449252442200316,-0.048262013418804504,-0.03172002519690997,-0.037641462559974574,-0.048933280944433735,-0.048943304562890526,0.14817108756751435,-0.045025437242256286
5R81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5R82,-0.026315789473684216,-0.02631578947368423,-0.03666369241908806,NaN,1.0000000000000004,-0.03222509024890539,-0.030371350533012473,-0.03159774496239184,NaN,NaN,-0.024999999999999994,-0.026315789473684195,-0.028464325792482852,-0.03137868090206941,NaN,-0.026278416638951006,NaN,-0.03403155441095308,-0.02272727272727276,-0.028571428571428588,-0.03098271467803305,-0.0014270005101196474,-0.03127714673260119,-0.022727272727272763,-0.031637060094137984,-0.03218825695460375,-0.028380161612276664,-0.030439280956299004,-0.029756045271816977,-0.03500263967072918,NaN,-0.04326482985157785,-0.031178043548770632,-0.03460386854734556,-0.04645572514331687,-0.04667148488936302,0.9999999999999991,-0.03613086483551199,-0.02173913043478259,1.0000000000000002,-0.03347456172197044,-0.03503446264204395,-0.034271623876660266,-0.03223330254229436
5R83,-0.032225090248905346,0.5973684130894774,0.43077759292374945,NaN,-0.032225090248905394,1.0000000000000002,0.996659100923976,0.9996762266815713,NaN,NaN,0.596439649488337,0.5964396494883362,0.5805173287745106,0.9996484441412735,NaN,0.9368519664122168,NaN,0.5248614045881305,0.7866154163481333,0.9911595626325848,0.998612115843068,0.9995316911684687,0.9989653415067827,0.5973684130894773,0.99929555378245,0.9622306000809644,0.9294668777666102,0.9873771813785753,0.9605313061403314,0.8858771905648966,NaN,0.3278921120751841,0.1963670933545953,0.780963487535558,0.38291781601398606,0.18784016683715668,-0.03377768176526528,-0.05007251091014357,0.7875165392863988,-0.03222509024890537,0.7210523233432733,0.5028104491209032,0.587137702472817,0.603511477478966
5R84,-0.03037135053301247,0.5303247012881229,0.37940531123927634,NaN,-0.030371350533012476,0.996659100923976,1.000000000000001,0.9942638705687225,NaN,NaN,0.5296430162773342,0.5299920456970775,0.5149925642931971,0.9984760355611622,NaN,0.9622655897300689,NaN,0.5603530802768788,0.8348495789469451,0.9770893489651234,0.9910004401514639,0.9955304631985757,0.9993480204985116,0.5306421089052711,0.9929207713426146,0.9369913996873911,0.9566901675847164,0.9970138917506116,0.9800483201975531,0.8795343961271793,NaN,0.2882749359890763,0.17175722756883868,0.769889925868251,0.33630451539026324,0.20714657837128153,-0.031053257852543207,-0.0472502438921803,0.8352321949710602,-0.031053257852543186,0.7676689292062047,0.5365565326365532,0.597934907659802,0.6424752941685992
5RE4,-0.03159774496239184,0.617226487738925,0.44534632371934446,NaN,-0.03159774496239184,0.9996762266815715,0.9942638705687222,0.9999999999999996,NaN,NaN,0.6163057352289386,0.6159653329022503,0.5991868656255837,0.9986528806272438,NaN,0.9276915505063439,NaN,0.5110516755382831,0.7692591434155395,0.994199834963413,0.9996273993442198,0.9994225428505344,0.9974888631402117,0.6166285290299963,0.9999255645504378,0.9687953667489396,0.9198756455224135,0.9830200714280559,0.9531718781063497,0.8866531357222239,NaN,0.338358796168179,0.2040011401286523,0.7833524452960099,0.3971349298847962,0.17725516980361686,-0.033084502730720146,-0.049127715139962974,0.7717807304932067,-0.032324035786883344,0.7034051515860703,0.4919449760664183,0.5829916214700376,0.5908074086343399
5RE9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5REB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5REZ,-0.02500000000000001,1,0.741681548707465,NaN,-0.024999999999999988,0.596439649488337,0.5296430162773342,0.6163057352289386,NaN,NaN,1.000000000000001,0.9999999999999993,0.9769562940818469,0.5752931677003666,NaN,0.279512895781767,NaN,-0.03866898701246698,-0.02631578947368423,0.6992058987801006,0.6381455545283748,0.6045851457072213,0.5605881294964369,1.0000000000000009,0.6275617865519134,0.79204610093275,0.25866073118936606,0.46255980711718553,0.35070638783172264,0.5638852402909462,NaN,0.5819489762318484,0.360274612306161,0.5513023689565961,0.6839019125746423,-0.051891828505387934,-0.024999999999999994,-0.03696703276237811,-0.023809523809523805,-0.024999999999999988,-0.03782923996514286,-0.03731904394744264,0.22646260453438105,-0.034368991701196394
5RF1,-0.024999999999999998,1.0000000000000004,0.7398449363168051,NaN,-0.0263157894736842,0.5964396494883364,0.5299920456970775,0.615965332902251,NaN,NaN,0.9999999999999993,0.9999999999999989,0.9769665757813006,0.575933108006822,NaN,0.28042154798792723,NaN,-0.03620233394923089,-0.027027027027027046,0.6995439243733445,0.6384181002398398,0.6045851457072219,0.5605881294964372,1.0000000000000002,0.6277957942020911,0.7921944100374542,0.25978036732018495,0.4629593887384424,0.3519981192850147,0.5643986395013922,NaN,0.5822863418663542,0.36201214859409325,0.5515651673825526,0.6839465770719003,-0.048628158605488345,-0.023809523809523808,-0.03456711388731673,-0.02222222222222224,-0.026315789473684188,-0.037829239965142814,-0.03503446264204395,0.22745693909740755,-0.03223330254229439
5RF6,-0.03147711197316913,0.9769665757812996,0.721696946228241,NaN,-0.028464325792482852,0.5805173287745107,0.5149925642931972,0.5991868656255835,NaN,NaN,0.9769562940818469,0.9769665757813004,0.9999999999999993,0.5595474915770717,NaN,0.27080782083174154,NaN,-0.04419673489999718,-0.028464325792482877,0.6805814879775655,0.6212372988932836,0.5881753441737989,0.5455719973380504,0.9769665757813003,0.6107194956077863,0.7715566707921111,0.25101524979074247,0.44990115803816033,0.3407573383945158,0.5638800151570076,NaN,0.55990134142934,0.34762859046740646,0.5336457947751171,0.7522954444752913,0.038448735193107104,-0.028464325792482852,-0.04318014470309468,-0.02597789511222295,-0.029895003281272887,-0.041950520136464386,-0.045586540659007926,0.21494134453351885,-0.0025930929405874707
5RF7,-0.031378680902069404,0.5759331080068224,0.4146332014369663,NaN,-0.03137868090206942,0.9996484441412735,0.9984760355611624,0.9986528806272441,NaN,NaN,0.5752931677003666,0.5759331080068216,0.5595474915770717,0.9999999999999986,NaN,0.9457755704309739,NaN,0.5373328062196863,0.8033093135373652,0.9873071452199431,0.9968712739206947,0.9989616421538402,0.9998192550412642,0.5762305678554338,0.9979530864427173,0.9547865271352862,0.9391211655501913,0.9912369423150924,0.9675869822306982,0.8844623205091664,NaN,0.3150037318606675,0.1890548073392178,0.7779362836692715,0.36781076481870884,0.19546125747060902,-0.032099714781358195,-0.048787747346954055,0.8036654301623735,-0.0313786809020694,0.7373987955294409,0.5143442812767297,0.5910678822605386,0.6167652514579269
5RFE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5RG1,-0.026278416638951,0.28042154798792723,0.19428389220415615,NaN,-0.026278416638951006,0.9368519664122161,0.9622655897300685,0.9276915505063434,NaN,NaN,0.27951289578176697,0.28042154798792746,0.2708078208317416,0.9457755704309743,NaN,0.9999999999999997,NaN,0.6467885087861216,0.9533819648096965,0.8824927698981032,0.9171953006571342,0.9336949084808528,0.9519261558844061,0.2804215479879268,0.9233110416086083,0.8068658541365866,0.9998110313689456,0.9803971080235592,0.9971550577478717,0.8157330752681599,NaN,0.14089534563313136,0.08072849768326862,0.6958746689717191,0.16258756278475558,0.25114790603120035,-0.026840976325461858,-0.040933803470504806,0.9534206653020164,-0.02627841663895099,0.8811014203966343,0.6202634315805547,0.6052724411553269,0.7390698825110894
5RGH,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5RGI,-0.03544860483471747,-0.03544860483471747,-0.04851236097623178,NaN,-0.034031554410953034,0.5248614045881306,0.5603530802768789,0.511051675538283,NaN,NaN,-0.03866898701246698,-0.03620233394923087,-0.04419673489999718,0.5373328062196863,NaN,0.6467885087861216,NaN,1.0000000000000004,0.6819684654902481,0.46362612532275815,0.5016287712497713,0.5232610259427614,0.5466549590336954,-0.03781024262934386,0.5110360483558044,0.3866895457356493,0.649865605385807,0.5890682617358924,0.6275210786060558,0.7601483892852189,NaN,-0.0639798104027839,0.6003301950143721,0.7945714203361302,0.3124310560688912,0.7014742565933969,-0.037810242629343814,0.5871602234905452,0.6850028827777438,-0.034725626514244955,0.6522118451549043,0.42800418279580665,0.9117339636173178,0.5178198557814024
5RGK,-0.022727272727272735,-0.02439024390243899,-0.034853027679208934,NaN,-0.022727272727272766,0.7866154163481333,0.8348495789469449,0.7692591434155398,NaN,NaN,-0.026315789473684226,-0.027027027027027042,-0.028464325792482873,0.803309313537365,NaN,0.9533819648096962,NaN,0.6819684654902483,1.0000000000000004,0.6993786061802347,0.752955052420195,0.7821260168890696,0.8146200578436391,-0.025641025641025602,0.7641028927754456,0.5890385674157986,0.9590043022532904,0.8749762755446755,0.9278698333555306,0.6725269892401048,NaN,-0.04120356759047153,-0.03258104468785684,0.5515651673825509,-0.04645572514331687,0.2658707850151586,-0.023255813953488393,-0.03456711388731677,1.0000000000000013,-0.023255813953488403,0.9280964415276264,0.6567513111397073,0.5594023497787218,0.7799243762118818
5RGT,-0.029160592175990232,0.6995439243733446,0.5096360523903317,NaN,-0.0285714285714286,0.9911595626325846,0.977089348965123,0.994199834963412,NaN,NaN,0.6992058987801003,0.6995439243733442,0.6805814879775657,0.9873071452199428,NaN,0.8824927698981032,NaN,0.4636261253227582,0.6993786061802344,1.000000000000001,0.996757799131322,0.9918403466203941,0.984168651019633,0.6995439243733446,0.995453277246443,0.9900277890268462,0.872996806297587,0.9578245027305696,0.9154912571836931,0.8836128180948067,NaN,0.39181997658749285,0.23715793481903194,0.7883104804344966,0.4547180330501442,0.16253821198753385,-0.030414953233623677,-0.04835617759341143,0.6995439243733442,-0.028571428571428574,0.6406348704898039,0.4451133032201154,0.5616352695177024,0.5348681443548308
5RGV,-0.030982714678033048,0.6389248764140731,0.46249654198919316,NaN,-0.03098271467803305,0.998612115843068,0.9910004401514643,0.9996273993442197,NaN,NaN,0.6381455545283747,0.6384181002398397,0.6212372988932835,0.9968712739206944,NaN,0.9171953006571343,NaN,0.5016287712497713,0.7529550524201949,0.9967577991313226,0.9999999999999993,0.9985927717488008,0.9952014493492914,0.6389248764140721,0.9998876656700165,0.9752411512041991,0.9089326113213115,0.9777281689999066,0.9446925068767074,0.8869520339421579,NaN,0.3535575756959978,0.21357238206929555,0.7855659160841483,0.4128057311075858,0.17803000131256613,-0.032407183775467134,-0.0481996796696892,0.7543480410012805,-0.030982714678033037,0.6892445397720947,0.481059375398042,0.5781275562216278,0.5776240278660173
5RGW,-0.028950356346846045,0.6048270901786292,0.43740347729229145,NaN,-0.0014270005101196476,0.9995316911684685,0.9955304631985757,0.9994225428505333,NaN,NaN,0.6045851457072212,0.6045851457072229,0.5881753441737987,0.9989616421538402,NaN,0.9336949084808529,NaN,0.5232610259427612,0.7821260168890706,0.9918403466203941,0.9985927717488003,1.0000000000000018,0.9981188699213175,0.6052805073502552,0.9991418465643003,0.9643621472527089,0.9264832792168787,0.9856334442180361,0.9578665030477579,0.8859415560315667,NaN,0.33466247135220195,0.2024212253628521,0.7820387241944472,0.3892741135292108,0.1911901595041259,0.00046189820764136973,-0.04513259022639105,0.7826863671926847,0.0010406193800607416,0.7182153942165699,0.5013861526736962,0.5864319767020232,0.6008964555882524
5RGX,-0.028698940664777968,0.5608835626920557,0.4046282606377916,NaN,-0.03127714673260119,0.9989653415067826,0.9993480204985116,0.997488863140211,NaN,NaN,0.5605881294964369,0.5605881294964371,0.5455719973380504,0.9998192550412643,NaN,0.9519261558844058,NaN,0.5466549590336952,0.8146200578436391,0.9841686510196335,0.9952014493492916,0.9981188699213178,1.0000000000000002,0.5614355891958626,0.9965568870284237,0.9491850743562483,0.9456797229055858,0.9935714979274831,0.9722133551922638,0.8834287182881371,NaN,0.308630681562223,0.1860129270939357,0.7762223082221598,0.35898436931364935,0.20223464734191077,-0.02930280346929254,-0.0447203695757771,0.815206943300582,-0.028698940664777937,0.7486058513927496,0.5238909908127096,0.5950477040215562,0.6271243568961593
5RGY,-0.022727272727272728,0.9999999999999984,0.7418605069321902,NaN,-0.02272727272727276,0.5973684130894774,0.5306421089052709,0.6166285290299963,NaN,NaN,1.0000000000000009,1.0000000000000002,0.9769665757813004,0.5762305678554339,NaN,0.2804215479879268,NaN,-0.037810242629343835,-0.025641025641025602,0.6995439243733443,0.638924876414072,0.6052805073502555,0.5614355891958625,1.0000000000000007,0.6282337256867503,0.7924692954210946,0.2602999481710421,0.46370360907214914,0.35199811928501445,0.5643986395013917,NaN,0.5826074627726452,0.3616064000442093,0.5515651673825521,0.6839465770719003,-0.05075627324254521,-0.022727272727272756,-0.03383492953510046,-0.02222222222222223,-0.022727272727272745,-0.03686995449998986,-0.03503446264204397,0.22745693909740725,-0.03223330254229438
5RGZ,-0.029028007048036434,0.6277957942020921,0.45481007804717016,NaN,-0.03163706009413799,0.9992955537824502,0.9929207713426146,0.9999255645504374,NaN,NaN,0.6275617865519133,0.6277957942020916,0.6107194956077865,0.9979530864427172,NaN,0.9233110416086082,NaN,0.5110360483558043,0.7641028927754461,0.9954532772464427,0.9998876656700164,0.9991418465643004,0.9965568870284233,0.6282337256867505,1.0000000000000024,0.9720108032545225,0.9154860033858756,0.9807867076328687,0.9495019851651648,0.8871874369069774,NaN,0.34866376948029676,0.21121776898755276,0.7851019553829878,0.40591521099476974,0.18647265163681617,-0.029639075579868255,-0.04523233167988944,0.7644818709017573,-0.029028007048036406,0.7011680529691942,0.4892105811562899,0.5823443628682332,0.5865661244501283
5RH0,-0.032188256954603714,0.7924692954210949,0.5781618224600207,NaN,-0.03218825695460375,0.9622306000809644,0.9369913996873909,0.9687953667489391,NaN,NaN,0.7920461009327501,0.7921944100374537,0.771556670792111,0.9547865271352863,NaN,0.8068658541365865,NaN,0.386689545735649,0.5890385674157985,0.9900277890268455,0.975241151204199,0.9643621472527089,0.9491850743562483,0.7924692954210943,0.9720108032545224,1.0000000000000007,0.7941774392543987,0.9073049853423355,0.8491359073426663,0.8641346970796946,NaN,0.44593243738120597,0.2714333085454047,0.7800741573641532,0.521644188216058,0.12655966383680867,-0.033738991774524295,-0.05001538887961093,0.5909875958436743,-0.03218825695460373,0.5346955788124969,0.37009756980820063,0.5228918423825956,0.44755713282554127
