Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,19,29,1,1,1,0.0063703479472220215
45,27,28,1,1,1,0.010973355842923471
46,22,24,1,1,1,0.011501863539249424
47,34,44,1,2,2,0.016042186005638448
48,21,46,1,2,2,0.026967752709141757
49,2,3,1,1,1,0.039996039314750265
50,35,47,1,3,3,0.040596380946352206
51,41,43,1,1,1,0.05100608015757846
52,13,20,1,1,1,0.05819866590425049
53,6,45,1,2,2,0.06273307818568918
54,0,8,1,1,1,0.06359668076540248
55,30,33,1,1,1,0.07444566323762325
56,7,52,1,2,2,0.07973835934325968
57,5,25,1,1,1,0.0944881788360078
58,1,23,1,1,1,0.09481067562533407
59,16,54,1,2,2,0.10347865262680633
60,53,56,3,3,3,0.10570499849739434
61,9,39,1,1,1,0.11538716710595276
62,11,49,1,2,2,0.1330978550441957
63,17,18,1,1,1,0.13695200759928894
64,14,48,1,3,3,0.16398900172220277
65,32,42,1,1,1,0.19476020711324682
66,26,57,1,2,2,0.20796316475271148
67,12,31,1,1,1,0.21540843439119317
68,59,61,3,2,3,0.22705896028927386
69,55,65,2,2,2,0.22994849693410768
70,15,64,1,4,4,0.23822067801350943
71,51,69,2,4,3,0.25088321812019065
72,58,62,2,3,3,0.2573649707562472
73,38,66,1,3,3,0.277004381205201
74,10,72,1,5,4,0.2961303603679637
75,60,63,6,2,4,0.33887382345995654
76,37,50,1,4,4,0.3474602827667944
77,4,67,1,2,2,0.39494312462133285
78,36,71,1,6,4,0.4324085200988894
79,70,75,5,8,5,0.47997688461370236
80,68,78,5,7,5,0.5409273638556282
81,73,79,4,13,6,0.7189520290187683
82,77,80,3,12,6,0.8185489826918443
83,40,81,1,17,7,0.8216256692682095
84,74,83,6,18,8,0.9344245595865235
85,76,82,5,15,7,1.136425851770971
86,84,85,24,20,9,1.2730341479917229
