Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,27,28,1,1,1,0.0011847847748466256
45,19,34,1,1,1,0.0019289530953452427
46,29,45,1,2,2,0.0030130739526476047
47,21,22,1,1,1,0.003568181091612832
48,41,43,1,1,1,0.004326221739577418
49,24,47,1,2,2,0.007609301452636719
50,0,8,1,1,1,0.011771090619508762
51,35,46,1,3,3,0.01951211295427646
52,13,20,1,1,1,0.022974617207876302
53,6,44,1,2,2,0.023580084391317868
54,5,25,1,1,1,0.023661293299208408
55,2,3,1,1,1,0.03284158477934096
56,7,52,1,2,2,0.035463568817469704
57,33,42,1,1,1,0.03956373935672841
58,39,50,1,2,2,0.04104886816740916
59,26,54,1,2,2,0.041092802543220563
60,1,55,1,2,2,0.04189535029950009
61,12,36,1,1,1,0.04944759855195291
62,10,14,1,1,1,0.05924617587862557
63,16,58,1,3,3,0.06437861735357964
64,4,31,1,1,1,0.06452454745511904
65,17,18,1,1,1,0.06795986435994483
66,32,48,1,2,2,0.08351796883919516
67,49,53,3,3,3,0.08420573793650699
68,15,56,1,3,3,0.10772103890027951
69,11,60,1,3,3,0.1348530818162953
70,9,63,1,4,4,0.13647294146198108
71,65,68,2,4,4,0.14541850337400541
72,61,66,2,3,3,0.15400314039704477
73,57,67,2,6,4,0.16294314430322576
74,23,62,1,2,2,0.16749898304323174
75,69,74,4,3,4,0.24658326692226373
76,59,71,3,6,5,0.25386170627121285
77,30,73,1,8,5,0.26587322838094263
78,40,77,1,9,6,0.3799404963257068
79,64,75,2,7,5,0.45933252819742476
80,70,72,5,5,5,0.464623280244014
81,76,78,9,10,7,0.5461411193590757
82,37,51,1,4,4,0.7012697391090463
83,79,80,9,10,6,0.7527609055553898
84,38,81,1,19,8,0.8383226291852743
85,83,84,19,20,9,1.445925207758976
86,82,85,5,39,10,1.7270665750836023
