Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,19,34,1,1,1,0.005640088310976066
45,29,44,1,2,2,0.008307076696809967
46,22,24,1,1,1,0.008533161230799946
47,27,28,1,1,1,0.011221888259207558
48,21,46,1,2,2,0.021342089834274658
49,41,43,1,1,1,0.028002815685492677
50,35,45,1,3,3,0.04183797703530101
51,13,20,1,1,1,0.0642825256422227
52,33,42,1,1,1,0.07516903123941043
53,6,47,1,2,2,0.07983893583788926
54,0,8,1,1,1,0.08023659095726998
55,5,25,1,1,1,0.08041920335089048
56,3,11,1,1,1,0.0970361724312806
57,51,53,2,3,3,0.12345828136283099
58,1,2,1,1,1,0.140029931976826
59,15,48,1,3,3,0.15035165895972114
60,16,54,1,2,2,0.16023613464314512
61,56,58,2,2,2,0.1664694792237481
62,39,60,1,3,3,0.17073910143028226
63,7,57,1,5,4,0.1754147745484429
64,32,52,1,2,2,0.17615941896271914
65,26,55,1,2,2,0.1850577074615588
66,10,14,1,1,1,0.18871037825468862
67,17,18,1,1,1,0.21323003298579735
68,12,31,1,1,1,0.2192853894595771
69,30,64,1,3,3,0.23473289466863723
70,9,37,1,1,1,0.27839511067643885
71,49,69,2,4,4,0.29541376666927255
72,38,65,1,3,3,0.3346256999065689
73,61,66,4,2,3,0.33767140868784984
74,36,62,1,4,4,0.3501169702118224
75,59,63,4,6,5,0.3883661409234206
76,67,75,2,10,6,0.42122201270827586
77,68,74,2,5,5,0.4449767094168935
78,23,73,1,6,4,0.4810082993205024
79,4,77,1,7,6,0.4927364624245759
80,71,79,6,8,7,0.6733852172423663
81,72,76,4,12,7,0.6951594392711017
82,78,80,7,14,8,0.8172172158244797
83,40,50,1,4,4,0.8516597392793412
84,70,82,2,21,9,0.8959830164618229
85,83,84,5,23,10,1.0482963342263043
86,81,85,16,28,11,1.2740227310943681
