Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,7,40,1,1,1,0.00012082945317826166
45,18,44,1,2,2,0.0007010356844319166
46,3,11,1,1,1,0.009851070471944112
47,14,36,1,1,1,0.009948015336255
48,30,45,1,3,3,0.011987136086460182
49,22,28,1,1,1,0.013055149945978117
50,24,27,1,1,1,0.014668107085326065
51,41,43,1,1,1,0.017035533309407214
52,15,48,1,4,4,0.017283106800143
53,0,47,1,2,2,0.018906709770753483
54,4,9,1,1,1,0.020224183776164195
55,25,50,1,2,2,0.0229779233173234
56,1,16,1,1,1,0.02702513953998409
57,10,53,1,3,3,0.027940892826220476
58,32,39,1,1,1,0.03899320688746588
59,37,54,1,2,2,0.04010977662087967
60,2,46,1,2,2,0.04384112772092574
61,13,21,1,1,1,0.04659724651202268
62,19,33,1,1,1,0.05116065941163672
63,38,51,1,2,2,0.058133568463215046
64,35,52,1,5,5,0.07056983001248085
65,5,26,1,1,1,0.0753168674831377
66,49,55,2,3,3,0.08141947956173745
67,56,60,2,3,3,0.10076597643740581
68,57,59,4,3,4,0.11871818533845102
69,20,29,1,1,1,0.12378070053497459
70,8,42,1,1,1,0.13933970316175726
71,6,62,1,2,2,0.14159455351109995
72,61,64,2,6,6,0.2071983412265247
73,31,58,1,2,2,0.24646536773639793
74,34,71,1,3,3,0.2513399869339179
75,66,69,5,2,4,0.2790351283717425
76,68,70,7,2,5,0.2807798048866693
77,67,76,5,9,6,0.34957320103366585
78,65,74,2,4,4,0.41780449777948736
79,17,72,1,8,7,0.43691410640692385
80,75,78,7,6,5,0.5484318875927945
81,12,73,1,3,3,0.6611598718226769
82,63,79,3,9,8,0.7244902943300449
83,77,80,14,13,7,1.1899444628871914
84,23,81,1,4,4,1.2369903817701275
85,83,84,27,5,8,1.5910495122794632
86,82,85,12,32,9,1.7899404041699754
