Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,19,34,1,1,1,0.005858504740215986
45,22,24,1,1,1,0.006763415347976087
46,27,28,1,1,1,0.007996431592535047
47,29,44,1,2,2,0.00883220551229369
48,21,45,1,2,2,0.01622702226747652
49,41,43,1,1,1,0.017309167344898513
50,35,47,1,3,3,0.04617409024234154
51,13,20,1,1,1,0.0468586369932571
52,33,42,1,1,1,0.05086936473346915
53,0,8,1,1,1,0.05456195324217594
54,6,46,1,2,2,0.056691543943658496
55,5,25,1,1,1,0.062420671755887724
56,3,11,1,1,1,0.07393879744288379
57,51,54,2,3,3,0.08979310372791549
58,16,53,1,2,2,0.09949329484891734
59,1,2,1,1,1,0.10122407244719589
60,39,58,1,3,3,0.11426516707296352
61,32,52,1,2,2,0.12169505419776305
62,15,48,1,3,3,0.12788688851592256
63,12,31,1,1,1,0.13078344952468135
64,10,14,1,1,1,0.13383734773713896
65,7,57,1,5,4,0.13451639077795097
66,56,59,2,2,2,0.13544177625203013
67,17,18,1,1,1,0.15865671121462321
68,26,55,1,2,2,0.1643956887136604
69,30,61,1,3,3,0.1679360350388175
70,49,69,2,4,4,0.20062394493048663
71,9,60,1,4,4,0.2025246283195553
72,36,63,1,2,2,0.237327613076857
73,64,66,2,4,3,0.25186444626029636
74,65,67,6,2,5,0.30633015019491194
75,38,68,1,3,3,0.309539341322683
76,62,74,4,8,6,0.32298415779840983
77,37,71,1,5,5,0.3263555118619835
78,4,72,1,3,3,0.34035030439875746
79,23,73,1,6,4,0.35149909749016184
80,70,77,6,6,6,0.49956448787947105
81,78,79,4,7,5,0.5982533566675383
82,40,76,1,12,7,0.6124544249371301
83,80,81,12,11,7,0.6659169320395366
84,75,82,4,13,8,0.7950282409256989
85,50,83,4,23,8,1.0478740290119932
86,84,85,17,27,9,1.1467375732477503
