Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,21,24,1,1,1,0.00013607135221549438
45,5,27,1,1,1,0.00044517047942116417
46,2,3,1,1,1,0.0005003947716233359
47,28,45,1,2,2,0.0007000635863431137
48,1,46,1,2,2,0.0013251864156164084
49,13,26,1,1,1,0.0020329344104428326
50,30,49,1,2,2,0.0028309293724102513
51,22,44,1,2,2,0.004001452188497567
52,19,29,1,1,1,0.005409980137596859
53,0,9,1,1,1,0.005812738465384104
54,25,47,1,3,3,0.005839926723401279
55,41,43,1,1,1,0.0060416634915384515
56,50,54,3,4,4,0.006425992465998398
57,6,51,1,3,3,0.006499829758787712
58,11,23,1,1,1,0.008989923383064258
59,17,35,1,1,1,0.009322357392273606
60,7,20,1,1,1,0.013772015873699361
61,31,53,1,2,2,0.01432156688599795
62,33,52,1,2,2,0.01930468268503649
63,38,42,1,1,1,0.021397061227934056
64,8,39,1,1,1,0.021782534779714924
65,15,56,1,7,5,0.02178696725576168
66,10,14,1,1,1,0.024133977391050165
67,16,61,1,3,3,0.024607547953039877
68,57,65,4,8,6,0.035414684393159424
69,18,40,1,1,1,0.03863555431803756
70,48,58,3,2,3,0.04561571726423097
71,62,68,3,12,7,0.050238062194930766
72,32,63,1,2,2,0.05837010422307609
73,59,69,2,2,2,0.07324812156058136
74,64,67,2,4,4,0.08149358849648458
75,12,37,1,1,1,0.08277896819700192
76,60,73,2,4,3,0.10641139876074746
77,4,74,1,6,5,0.127964402285339
78,36,75,1,2,2,0.17179832152934627
79,71,72,15,3,8,0.2728316452333347
80,66,70,2,5,4,0.2758936456292811
81,77,78,7,3,6,0.3058801443767456
82,34,79,1,18,9,0.3906913303860743
83,76,82,6,19,10,0.723444117140994
84,55,83,2,25,11,0.904577630993645
85,80,81,7,10,7,0.9788700092333782
86,84,85,27,17,12,1.8590371398687615
