Input,5R7Y,5R7Z,5R80,5R81,5R82,5R83,5R84,5RE4,5RE9,5REB,5REZ,5RF1,5RF6,5RF7,5RFE,5RG1,5RGH,5RGI,5RGK,5RGT,5RGV,5RGW,5RGX,5RGY,5RGZ,5RH0,5RH1,5RH2,5RH3,5RH6,5RH8,5RHD,6M2N,6W63,6WNP,6XFN,7A1U,7ANS,7AP6,7AVD,7AWU,7JU7,7KX5,7L5D
5R7Y,1,0.31279234756546215,0.32477004250457353,0.761677200599891,0.6186708448226304,0.18584361841133767,0.18485569781573233,0,0.6810726138646127,0.690795920863302,0.05119100700339314,0.3004896022013262,0.03990155952924663,0.027898817234854954,0.7940764396355566,0.0726530803880616,0.7347676163799776,0,0,0.19021437220020218,0.17156364993361264,0.06864634148545824,0.13898936365080586,0.020770521672480877,0.15056527602658137,0.11595618433028462,0.14569287619112914,0.18003507395311077,0.15681761261724575,0.1736097076335742,0.03431003270449283,0.031069503345239335,0.12581534231251398,0.1576158427738687,0.11530910621198531,0.04502966875524825,0.6428891964651637,0.2902678327660853,0.11337027032979366,0.6165380954737184,0.13293460022949533,0.15743016750425284,0.2396321366136798,0.13324066047380195
5R7Z,0.31279234756546215,1,0.7571754402890228,0.3880135414625322,0.2744862486912987,0.6857894346605492,0.6547667784428187,0.6452478586257153,0.33872113385223984,0.3216573503316999,0.9347754253097695,0.9855312642765346,0.9035946038372055,0.6224757642327773,0.34935301025304494,0.6765950453794972,0.372742697460663,0.0682223370527999,0.31366058922560847,0.7828759627313866,0.7388305946230195,0.6664291919072921,0.6897586825415307,0.8901328878168818,0.7182618813852347,0.8104685143472318,0.4283026308558747,0.6257930229314883,0.5502307703666195,0.7389044741339942,0.8848117824818855,0.5519483322321127,0.3913046358543653,0.6608457724334929,0.707324227779062,0.15348001683094756,0.2835336372666346,0.1112804629753415,0.22469608163480456,0.25456836983944986,0.19646051683449975,0.1787965238383266,0.44292985730362866,0.22099708303468774
5R80,0.32477004250457353,0.757175440289023,1,0.4290291468844372,0.4641828271886879,0.5432719302653046,0.4709343644667138,0.462700639893023,0.35737659115736486,0.3510375775560229,0.6781070616456981,0.7873958304099863,0.6316850449747025,0.4441686203881193,0.43785497004509616,0.47257632773199926,0.35483207568446146,0.04892154012964898,0.2249228004460482,0.591510008833611,0.5801799145834157,0.47965512258836257,0.5116449141367279,0.6260229727829915,0.5377276825031898,0.5965276120827299,0.3583302532586531,0.4676807069496989,0.4059107829194608,0.5799038415593041,0.6291031693504364,0.39981624740993993,0.2768127849284114,0.49972763171042733,0.4906000940470404,0.07725567482635567,0.46566219067491066,0.1090639274456062,0.1408053803856984,0.3950632548604221,0.14157199358988065,0.10367730921398607,0.35770943066036265,0.11844653912447313
5R81,0.761677200599891,0.38801354146253225,0.4290291468844372,1,0.7576476117436033,0.19608208695164325,0.19956637572556776,0,0.8365532953711723,0.7653884946370771,0.05322342206766513,0.3877040322747485,0.034181271727228686,0.04244869491757048,0.8758882850827917,0.06664755216651073,0.9347404482953541,0,0,0.20725542063576546,0.19070672461623492,0.09042038542138932,0.16208223957501272,0.02667600543683347,0.16542969794906576,0.1361085680693322,0.14029178069122816,0.20228255430863296,0.17375202090738867,0.17548729147894523,0.05114597444241573,0.015002265055852669,0.11009778363108369,0.16982501664460675,0.13833227005568122,0.05949413971736262,0.7767408960858223,0.24504508052546253,0.11614374037167458,0.6490027640268836,0.0016926912866459395,0.0704457886289732,0.26267212709137944,0.10712332102469008
5R82,0.6186708448226304,0.2744862486912987,0.46418282718868786,0.7576476117436033,1.0000000000000002,0.2209844925265147,0.10368145660294749,0,0.7156471662477866,0.7179112677689905,0.0435747360948192,0.35069231964503045,0.018954811930211046,0.005811564988191597,0.8732160294633929,0.016262238383439907,0.5736879255576541,0,0,0.17617811867263417,0.2109592795647491,0.03670574495427063,0.10767905834594807,0.03662144450230111,0.12884324194577385,0.09344317078874484,0.18205920311993115,0.13960424196770854,0.10989833365633858,0.24577493958769264,0.0091409169645036,0.026157229162626767,0.0849445702892182,0.16676288376098383,0.09600631115102581,0.026385238232432703,0.994363723583365,0.22952382025514137,0.03743550985976828,0.9080283921052121,0.0024396292869944517,0.025004906907065666,0.25151316922456923,0.03896565635774485
5R83,0.1858436184113377,0.6857894346605493,0.5432719302653046,0.19608208695164328,0.2209844925265147,1,0.9757445470806851,0.9699515719964041,0.17187823166094013,0.19693559654121365,0.6787601773850542,0.6961574920699628,0.6460608140311792,0.9710334924967616,0.23730891169157498,0.9555646535457437,0.16566711592547378,0.5338300057413013,0.8890670983099616,0.9845616481282172,0.9846322432253107,0.9780353275738665,0.9887894993336666,0.6261349879206596,0.9922542282681482,0.9624846464268253,0.9479065779441053,0.9838690276376504,0.9674745321768579,0.9085301897131565,0.6394965146745072,0.40609191851846044,0.28130510232297096,0.8259698935951324,0.48313450533477487,0.2954672418048124,0.22671691089454757,0.07897077915188659,0.805352999592683,0.21291522172761443,0.7832547914426095,0.5603764240134287,0.6721262386690073,0.6380026539777377
5R84,0.18485569781573238,0.6547667784428187,0.4709343644667138,0.1995663757255677,0.10368145660294752,0.9757445470806853,1,0.965696507236651,0.20389539329100226,0.19264610616719224,0.6323776721965779,0.6388698331641377,0.6274700016613942,0.9742577336383237,0.1792063283691219,0.9634960033831903,0.2063977906767018,0.556740600429172,0.9067634252648304,0.9734069968935947,0.9500334072519976,0.9844027441987853,0.9879183467352531,0.5801270666087717,0.9853534567260941,0.94562577443535,0.9414842527366439,0.9927884304474708,0.9839203105339028,0.8744787438470552,0.6106574261283275,0.37553371564350735,0.27752046324223906,0.8151352666147572,0.49233935333183504,0.3438975638291233,0.1117707963176172,0.07449641495007853,0.8674809743094223,0.12558565133271754,0.8079615814312345,0.6013392953545377,0.6729170683201599,0.7020281500164577
5RE4,0,0.6452478586257154,0.462700639893023,0,0,0.9699515719964041,0.9656965072366509,1.0000000000000002,0,0,0.7038862220121795,0.6471163352033173,0.6790984870641145,0.9947770102914482,0,0.9742549227154313,0,0.5387470521693886,0.9043058644604356,0.9657130643989391,0.9586642200545785,0.9943746860965567,0.9843538092986635,0.6552045160568021,0.9836086994870115,0.9661099824889847,0.9176407887199527,0.9664735407966485,0.9548744933634673,0.8791056915127055,0.6686927918577031,0.4193545342824399,0.2650974290130569,0.8086908423195509,0.4910751136495376,0.2990167168778444,0.002528633501623304,0,0.7983756521558818,0,0.7938229827238823,0.5514668049994385,0.6211479258395242,0.6268933894007911
5RE9,0.6810726138646128,0.33872113385223984,0.35737659115736486,0.8365532953711724,0.7156471662477866,0.17187823166094007,0.20389539329100226,0,0.9999999999999999,0.8773097785057357,0.041166692276751064,0.3234137275996061,0.15495208226808507,0.024565585750179263,0.7840108993402359,0.1016163454565398,0.747445993508379,0,0,0.19986095942706608,0.1613997520111586,0.06948695589709776,0.12723139789833376,0.024296933999275724,0.13620126050355905,0.1043506012084397,0.12790099527365467,0.17907864959503095,0.15791795095277422,0.22785374546357293,0.05684056457519181,0.018709190473768515,0.19926939204107139,0.19877528837864925,0.33058884205619554,0.26677089022987904,0.719597657263627,0.26655319013422535,0.20350230706574374,0.7894238888731056,0.001572864043276862,0.1348548572939356,0.32900836097755903,0.2593612131659224
5REB,0.690795920863302,0.3216573503316999,0.3510375775560229,0.7653884946370773,0.7179112677689905,0.19693559654121362,0.19264610616719222,0,0.8773097785057355,1,0.05460533960657849,0.30082973860842127,0.15674421884939282,0.023504120542816722,0.8781728592460262,0.08726268682898505,0.7297311564009566,0.01993240235149092,0,0.21243764334152643,0.18965224550188092,0.060626581784416975,0.12698538396328174,0.023705803511569586,0.14530562045441636,0.12219765506229968,0.1623469118517248,0.1784565389021008,0.15332457725269125,0.2497473443179025,0.049315629984942606,0.17098786218913645,0.2149904074776626,0.2027051750505697,0.26549946575342315,0.2293718325347843,0.7243174434362115,0.35268553032317024,0.1843316508125917,0.8393440565622825,0.0015356214483282903,0.1515204004079433,0.3351131892258632,0.24486935468553328
