Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,22,24,1,1,1,0.0009082442520127465
45,13,27,1,1,1,0.0015007274477522037
46,25,26,1,1,1,0.0017690209072933616
47,28,45,1,2,2,0.002849853296038818
48,0,16,1,1,1,0.0032349086994482024
49,6,21,1,1,1,0.0034487906304583316
50,17,35,1,1,1,0.00382847518769891
51,5,47,1,3,3,0.005588772052449453
52,1,3,1,1,1,0.006194478987810115
53,9,48,1,2,2,0.0066963169313722926
54,44,49,2,2,2,0.006890507939406931
55,19,51,1,4,4,0.008348943480284476
56,2,52,1,2,2,0.0108348347029541
57,41,43,1,1,1,0.010949160659158963
58,15,46,1,2,2,0.011367903542253144
59,7,20,1,1,1,0.011926175227691904
60,33,42,1,1,1,0.01265416571971989
61,8,39,1,1,1,0.0141865119864385
62,18,40,1,1,1,0.017156816231777117
63,31,53,1,3,3,0.02462658057383227
64,29,54,1,4,3,0.025880145674985977
65,12,37,1,1,1,0.025992360110766
66,55,58,5,3,5,0.026462192449993704
67,59,62,2,2,2,0.032973763167415515
68,30,60,1,2,2,0.036982747800206606
69,10,14,1,1,1,0.046658530738535875
70,11,56,1,3,3,0.05313459689730615
71,64,66,5,8,6,0.06099437100161342
72,4,61,1,2,2,0.06297569103083933
73,63,65,4,2,4,0.07263400751316751
74,50,67,2,4,3,0.07799883117138795
75,38,68,1,3,3,0.10660135652964353
76,36,73,1,6,5,0.1569349769114261
77,23,70,1,4,4,0.2252717612783527
78,72,76,3,7,6,0.2297379509639884
79,32,57,1,2,2,0.234177218502723
80,71,75,13,4,7,0.2514091916855731
81,34,69,1,2,2,0.3352586457989548
82,74,80,6,17,8,0.4243158148439704
83,77,81,5,3,5,0.6147895838506166
84,78,79,10,3,7,0.7780763448301329
85,83,84,8,13,8,1.477019468276145
86,82,85,23,21,9,1.89849217597967
