Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,22,24,1,1,1,0.002565754189542968
45,13,21,1,1,1,0.004547199790103762
46,27,28,1,1,1,0.005315207534793864
47,4,36,1,1,1,0.005445826940112974
48,7,45,1,2,2,0.005590929821021384
49,5,44,1,2,2,0.01212704679053822
50,19,25,1,1,1,0.01291530465607904
51,1,11,1,1,1,0.014914251853673677
52,6,46,1,2,2,0.017518262991278122
53,20,49,1,3,3,0.02110943829384182
54,15,48,1,3,3,0.025442746510671355
55,18,26,1,1,1,0.02952555087131048
56,29,33,1,1,1,0.03720974670207999
57,10,12,1,1,1,0.03834650139902418
58,50,53,2,4,4,0.040622891898258406
59,54,58,4,6,5,0.048190038415930836
60,3,16,1,1,1,0.06960576232261884
61,38,55,1,2,2,0.07908805697897181
62,30,57,1,2,2,0.08380327978678237
63,52,59,3,10,6,0.0988782894795166
64,39,47,1,2,2,0.10516437115646304
65,40,61,1,3,3,0.11435938938561607
66,51,62,2,3,3,0.12660309971253858
67,9,14,1,1,1,0.13292040833752106
68,23,66,1,5,4,0.14349229351254666
69,42,56,1,2,2,0.1655389181688719
70,41,43,1,1,1,0.22901986616440428
71,8,67,1,2,2,0.2381420881529025
72,64,71,3,3,3,0.30128180081533396
73,0,60,1,2,2,0.3014252749275812
74,17,35,1,1,1,0.30664628813128403
75,32,34,1,1,1,0.3512946164902577
76,63,65,13,4,7,0.3588599918096822
77,2,68,1,6,5,0.3975821038075146
78,69,75,3,2,3,0.4211670968333521
79,37,74,1,2,2,0.48798671717504816
80,70,76,2,17,8,0.5665017439323803
81,72,73,6,3,4,0.5728333161059116
82,31,77,1,7,6,0.651487112751062
83,78,79,5,3,4,0.7945918863342831
84,80,82,19,8,9,0.9729695531822949
85,83,84,8,27,10,1.0762364544018446
86,81,85,9,35,11,1.1002622201325254
