Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,10,23,1,1,1,8.023105636523198E-07
45,1,11,1,1,1,1.5375807754791637E-06
46,44,45,2,2,2,5.196653511729821E-06
47,18,38,1,1,1,9.296945090775388E-06
48,4,39,1,1,1,1.0355100136694162E-05
49,36,48,1,2,2,2.526370111577414E-05
50,7,24,1,1,1,9.999186371589808E-05
51,15,26,1,1,1,0.000170979594042997
52,5,21,1,1,1,0.00018473388458806195
53,13,22,1,1,1,0.00023486107133430245
54,20,50,1,2,2,0.0004936987550742122
55,52,54,2,3,3,0.0018456824446877462
56,6,53,1,2,2,0.001917555163969742
57,12,46,1,4,3,0.0019461891565620837
58,28,51,1,2,2,0.004423760464945081
59,40,47,1,2,2,0.009478232138987797
60,27,56,1,3,3,0.010645250884602997
61,19,55,1,5,4,0.01213320477974067
62,41,43,1,1,1,0.023228878933310604
63,29,33,1,1,1,0.02725974740928061
64,2,57,1,5,4,0.03471717009678166
65,25,61,1,6,5,0.0537187834056978
66,58,60,3,4,4,0.06677615003275528
67,59,62,3,2,3,0.07022211761228903
68,17,42,1,1,1,0.07058241147835131
69,31,64,1,6,5,0.13221207837531246
70,63,65,2,7,6,0.21224891318796635
71,35,37,1,1,1,0.21745584060395728
72,32,34,1,1,1,0.24939705735354456
73,66,70,7,9,7,0.29568900408110066
74,67,68,5,2,4,0.4404351277778553
75,73,74,16,7,8,0.7583470675698045
76,69,72,7,2,6,0.7742489266735257
77,0,49,1,3,3,1.0491028550002637
78,71,77,2,4,4,1.3437688484065677
79,75,76,23,9,9,1.4332277246412075
80,78,79,6,32,10,1.6717544538809619
