Input,5R7Y,5R7Z,5R80,5R81,5R82,5R83,5R84,5RE4,5RE9,5REB,5REZ,5RF1,5RF6,5RF7,5RFE,5RG1,5RGH,5RGI,5RGK,5RGT,5RGV,5RGW,5RGX,5RGY,5RGZ,5RH0,5RH1,5RH2,5RH3,5RH6,5RH8,5RHD,6M2N,6W63,6WNP,6XFN,7A1U,7ANS,7AP6,7AVD,7AWU,7JU7,7KX5,7L5D
5R7Y,1.0000000000000002,0.8863701243950189,0.7752500768443832,0.8781957007069336,0.9079037509675986,0.7739176188879514,0.75650093696199,0,0.7852605288619191,0.796471270625198,0.8664334502272881,0.8696248396956514,0.1713001024178884,0.18929602695742126,0.9155512529079035,0.1500760578295994,0.8471695899724561,0,0,0.7791832510091358,0.554754281213291,0.3726269223035086,0.5988752627177194,0.06454531788515187,0.7325883908811204,0.6515128260604578,0.6448672349021998,0.7165460486248028,0.6131055097663866,0.480369545989535,0.03955865186521142,0.5555669285470838,0.546628991534835,0.7005198745681498,0.5796364225784646,0,0.9038356572347185,0.838651569420312,0.39023533075404526,0.4342598185708841,0.006905521111119901,0.3527253853192982,0.7107924075933677,0.3738192498216779
5R7Z,0.8863701243950189,1.0000000000000002,0.8008277006502734,0.9536423335722067,0.8683951880222508,0.7311987303956621,0.8081067582546251,0.10423969111246077,0.8324936580809138,0.790555053890034,0.8058655557606172,0.9048928499239717,0.10790014887569652,0.33262458786989463,0.8586242085325766,0.24108404354199386,0.9161103359654533,0.054726784727593264,0.10023345053181672,0.8079959034386052,0.5726365629155984,0.5298399961212401,0.6781907686316079,0.27319515158326957,0.7661884023193235,0.7308362102881005,0.5874970690802082,0.7801021206535861,0.6847795181484869,0.517944485214399,0.15849681626442255,0.3180458081235374,0.5154766091111065,0.7671091383221788,0.6334880179632091,0.07726395396591143,0.8450672532659704,0.6853617552644862,0.484440603805123,0.3208669463307507,0.11190185530692183,0.43680402680179964,0.7360788149022076,0.45242150204487
5R80,0.7752500768443833,0.8008277006502734,1,0.8882440416778612,0.7057503327332749,0.7970321049714307,0.466005852210097,0,0.7398975804694663,0.726773551245821,0.7235238424820896,0.9658872112216453,0.007323618376905797,0.12662557641457803,0.9065166576348125,0.040269622685059465,0.7346295218208254,0,0,0.6723902402132151,0.6018046416841146,0.20001569405051065,0.49489550633717316,0.09471799882383627,0.6190795242146456,0.560229966376656,0.6639948937233175,0.5675911702420486,0.4500953351631916,0.5434744386382168,0.022389917498534043,0.32118897230358784,0.2778687109981077,0.6344591048098404,0.5012822511781522,0,0.8202946808578316,0.5658338710765386,0.13110525545195087,0.15305775960733398,0.010389193265966216,0.08730006444918673,0.6341443126381484,0.09217768670468766
5R81,0.8781957007069336,0.953642333572207,0.8882440416778612,1,0.825338499481037,0.7082142339147026,0.7083430685295125,0,0.8365532953711723,0.7653884946370771,0.7813110774302504,0.9731559778433383,0.04219903802886997,0.24980417862478457,0.8758882850827917,0.11940464817991749,0.9347404482953541,0,0,0.7363458232891078,0.5348365047987931,0.4294216455876286,0.6057171721093298,0.07189816166570333,0.6981171928565958,0.6632758247314132,0.5385721245384467,0.6982726989881526,0.5891825761589766,0.41623020793823257,0.05114597444241573,0.2326690185820721,0.4134921410414628,0.6546390499632206,0.571055318762487,0,0.848678327552384,0.6140564410009854,0.34673913541518486,0.20900281799328013,0.0076263341730618914,0.3007942385678654,0.675758256194348,0.3154960985082452
5R82,0.9079037509675986,0.8683951880222508,0.7057503327332749,0.8253384994810371,1,0.7366847305263198,0.7810451018131518,0,0.8354039613828621,0.9287112657609843,0.9218467834871121,0.783037498344699,0.29593082589547265,0.2013414388766453,0.9184211867792593,0.17152288225420995,0.7767087297957107,0,0,0.8043691756008374,0.5478671994296367,0.36764605688514035,0.5602083064813386,0.05580153891802013,0.6997745023681332,0.6889791339379844,0.6352199619166209,0.6991188217386491,0.5976007227470339,0.5056592151166112,0.05381390116124347,0.6767276323217771,0.7856868149240909,0.7658427942318802,0.525540485925971,0,0.8964722942681773,0.9320563946506979,0.5475043571146349,0.6578053489158615,0.005906324281384092,0.4489342617856111,0.8035894843250547,0.4609688916095953
5R83,0.7739176188879514,0.7311987303956622,0.7970321049714306,0.7082142339147026,0.7366847305263198,1.0000000000000002,0.7109935608961842,0.48590406408373876,0.6207941380814967,0.71129696140661,0.7661677278204695,0.7744559046545328,0.1340459965061977,0.5203069147213908,0.8571183207379266,0.5334926260381592,0.5983606733997705,0.2791269223023093,0.4887265465542584,0.9190721189147462,0.9043593782465107,0.5519101758956905,0.8237594886533313,0.08775085036199559,0.9105051993945755,0.8470205270185075,0.973112754703261,0.848868974992147,0.7912852004331106,0.8715758638597634,0.46764248565010313,0.577843789362373,0.40107864603025,0.874621896610599,0.643025096789609,0.41728128907082607,0.825846875730875,0.714752127075563,0.46796207538530205,0.3503293372024716,0.49235485554585984,0.4242826256475006,0.7878403469348478,0.441887917283682
5R84,0.75650093696199,0.8081067582546251,0.466005852210097,0.7083430685295125,0.7810451018131518,0.7109935608961842,1,0.4914367404113251,0.7237085306464115,0.6837801883538864,0.6479630608761611,0.6140887942257991,0.2039059279665294,0.606897580584546,0.6360768945939632,0.6482662679862712,0.7325905671940117,0.26849208623435833,0.48440813257450205,0.9120311500703844,0.6454345073869796,0.8271639958565471,0.8592360822117214,0.04251116319015277,0.8887966941218922,0.8279961183330551,0.6574923092946228,0.9154457652059583,0.888351571588177,0.6349946390551418,0.5523463869820775,0.340783925598143,0.6332140865833049,0.851126972364856,0.665821519932495,0.3825195648525276,0.682952201022926,0.6626038493888279,0.8297993916112663,0.47423220949641853,0.49723640170895406,0.8134107041172596,0.8140604970076967,0.8341459132260273
5RE4,0,0.10423969111246077,0,0,0,0.4859040640837387,0.4914367404113251,1.0000000000000002,0,0,0,0,0,0.8606791042904124,0,0.962830621957592,0,0.5628469677071863,0.9933458116349267,0.5534750648472752,0.6823301883952401,0.8003989016946632,0.7662953617553879,0.025637546914354728,0.6572264803702013,0.6311630139074516,0.6018794365113109,0.641410404856008,0.7303596909123299,0.704964102516472,0.925118694229929,0,0,0.5391378079505946,0.42257116144770784,0.8361165296842139,0.06451973436835523,0,0.5864402304387402,0,0.9992138086495862,0.6155232197482604,0.37073145952203657,0.6336448017789273
5RE9,0.7852605288619191,0.8324936580809138,0.7398975804694663,0.8365532953711724,0.8354039613828621,0.6207941380814967,0.7237085306464114,0,0.9999999999999999,0.8773097785057357,0.60432026817247,0.8117841862091268,0.2032163805706097,0.14456477360909795,0.7840108993402359,0.1820541577919189,0.747445993508379,0,0,0.710074468794269,0.45264517763990475,0.3126384337642572,0.4754761702489243,0.0654859998734583,0.5747725035171749,0.5085148720577987,0.4910046077946821,0.6181735860082485,0.5354902042474365,0.47385915716057964,0.05684056457519181,0.2901594505756692,0.7522863182209348,0.7662361441876334,0.6351311725840603,0,0.7808971642164271,0.6679534350181481,0.6075421179063416,0.5648587479120197,0.007086458645741033,0.5622779362102915,0.8464168572031657,0.5750143073440743
5REB,0.7964712706251981,0.7905550538900341,0.726773551245821,0.7653884946370773,0.9287112657609844,0.71129696140661,0.6837801883538863,0,0.8773097785057355,1,0.801597399491156,0.7550972754195454,0.44079817151167566,0.13831821067521063,0.8781728592460262,0.15633838125093122,0.7297311564009566,0.13388740282653874,0,0.7547574432748992,0.5318792209115084,0.2623480040844901,0.47455679212686774,0.06389276300479513,0.6131931153568064,0.5954860270104759,0.6232405120060347,0.6160260804356278,0.5199143523192551,0.5476308760636242,0.049315629984942606,0.6140969193348098,0.8120580618468238,0.781385015232663,0.5231655377824478,0.10424853180833558,0.8401042094783518,0.8837917540657889,0.5503094443822438,0.6879435305603437,0.0069186640355894165,0.5058767360613896,0.8621223229376587,0.4751658887262794
