Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,41,43,1,1,1,0.0041637278714611314
45,19,29,1,1,1,0.0045567367705111606
46,34,35,1,1,1,0.005695900406953114
47,45,46,2,2,2,0.01952867861306906
48,22,24,1,1,1,0.023014538962641495
49,39,44,1,2,2,0.026454682797580342
50,27,28,1,1,1,0.028421952562494024
51,5,38,1,1,1,0.0407528894026028
52,21,48,1,2,2,0.06189668088383138
53,7,20,1,1,1,0.0685038041674183
54,9,16,1,1,1,0.0772577591343725
55,10,23,1,1,1,0.09289956980866332
56,49,51,3,2,3,0.11522941229118489
57,30,47,1,4,3,0.12452475559327036
58,3,11,1,1,1,0.13344729141173262
59,6,50,1,2,2,0.15368602075423698
60,25,26,1,1,1,0.1607677700188589
61,53,59,2,3,3,0.16273921839526606
62,12,31,1,1,1,0.16910026832611902
63,1,55,1,2,2,0.19910672429433018
64,32,33,1,1,1,0.20263539615559478
65,14,15,1,1,1,0.20880048594632894
66,13,61,1,5,4,0.25322649831813004
67,8,36,1,1,1,0.2663605528518548
68,58,60,2,2,2,0.3151667212960374
69,54,56,2,5,4,0.3189735122187899
70,17,40,1,1,1,0.3304637313910941
71,37,57,1,5,4,0.3367157121996197
72,42,64,1,2,2,0.35404417567704494
73,4,67,1,2,2,0.38128255426023683
74,66,70,6,2,5,0.44439745807333364
75,0,69,1,7,5,0.49939535496988974
76,18,63,1,3,3,0.5180075304957039
77,52,65,3,2,3,0.5527459072837356
78,71,72,6,3,5,0.6425251372464326
79,68,75,4,8,6,0.6535094305632929
80,2,77,1,5,4,0.7307671193004722
81,62,76,2,4,4,0.8089778585410147
82,73,79,3,12,7,0.9555108760102915
83,78,80,9,6,6,1.0448300727048956
84,82,83,15,15,8,1.067408142980527
85,74,81,8,6,6,1.0969960248169597
86,84,85,30,14,9,1.103858499948853
