Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,41,43,1,1,1,0.00021447574972244254
45,34,35,1,1,1,0.0015902030766742348
46,19,29,1,1,1,0.004108119483287376
47,39,44,1,2,2,0.005614901537601025
48,27,28,1,1,1,0.006835174479201345
49,45,46,2,2,2,0.011573503539321517
50,21,22,1,1,1,0.014792066803954618
51,7,20,1,1,1,0.019805273177187166
52,38,47,1,3,3,0.02190362283982883
53,9,16,1,1,1,0.026801941419827613
54,24,50,1,2,2,0.03755631578760388
55,6,51,1,2,2,0.05427476625125638
56,17,40,1,1,1,0.06104533535718093
57,12,31,1,1,1,0.06297675677931225
58,25,26,1,1,1,0.06629629543429016
59,30,49,1,4,3,0.06781021377219931
60,0,53,1,2,2,0.08412863926119352
61,3,11,1,1,1,0.08986862302767895
62,5,52,1,4,4,0.09759148770848025
63,48,56,2,2,2,0.10488324914825986
64,10,23,1,1,1,0.11705031035432589
65,55,63,3,4,3,0.14613794768138766
66,32,59,1,5,4,0.18926171791418578
67,33,42,1,1,1,0.2132853595548342
68,8,60,1,3,3,0.22027228057774662
69,4,14,1,1,1,0.24048575257891813
70,62,68,5,4,5,0.2461594202150874
71,13,65,1,7,4,0.2785586189284377
72,58,61,2,2,2,0.3006352564334175
73,1,64,1,2,2,0.3276381738233852
74,15,54,1,3,3,0.34340334032940034
75,66,67,6,2,5,0.49396381043851245
76,70,72,9,4,6,0.5074411277259365
77,18,71,1,8,5,0.5324554946017052
78,2,73,1,3,3,0.6392323346606426
79,57,69,2,2,2,0.7002475466622575
80,36,37,1,1,1,0.8124669216971464
81,76,80,13,2,7,1.002216407576806
82,74,79,4,4,4,1.0994766589454819
83,75,77,8,9,6,1.2940447860127609
84,78,82,4,8,5,1.347164960237369
85,81,84,15,12,8,1.6675483301442542
86,83,85,17,27,9,1.7968005989171525
