Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,41,43,1,1,1,0.0017834251084065667
45,19,34,1,1,1,0.005640088310976066
46,29,45,1,2,2,0.008307076696809967
47,22,24,1,1,1,0.008533161230799946
48,27,28,1,1,1,0.011221888259207558
49,21,47,1,2,2,0.021342089834274658
50,35,46,1,3,3,0.04183797703530101
51,13,20,1,1,1,0.0642825256422227
52,33,42,1,1,1,0.07516903123941043
53,6,48,1,2,2,0.07983893583788926
54,0,8,1,1,1,0.08023659095726998
55,5,25,1,1,1,0.08041920335089048
56,3,11,1,1,1,0.0970361724312806
57,38,44,1,2,2,0.11259177216915628
58,51,53,2,3,3,0.12345828136283099
59,1,2,1,1,1,0.140029931976826
60,15,49,1,3,3,0.15035165895972114
61,32,52,1,2,2,0.15058750206604765
62,16,54,1,2,2,0.16023613464314512
63,56,59,2,2,2,0.1664694792237481
64,39,62,1,3,3,0.17073910143028226
65,7,58,1,5,4,0.1754147745484429
66,26,55,1,2,2,0.1850577074615588
67,10,14,1,1,1,0.18871037825468862
68,17,18,1,1,1,0.21323003298579735
69,12,31,1,1,1,0.2192853894595771
70,30,61,1,3,3,0.23664897900143766
71,9,37,1,1,1,0.27839511067643885
72,63,67,4,2,3,0.33767140868784984
73,36,64,1,4,4,0.3501169702118224
74,60,65,4,6,5,0.3883661409234206
75,68,74,2,10,6,0.42122201270827586
76,69,73,2,5,5,0.4449767094168935
77,23,72,1,6,4,0.4810082993205024
78,66,75,3,12,7,0.48770031211389153
79,4,76,1,7,6,0.4927364624245759
80,70,77,4,7,5,0.6666611780082738
81,57,71,3,2,3,0.7170003488816539
82,79,80,8,11,7,0.8172172158244797
83,40,78,1,15,8,0.8475058946902562
84,50,82,4,19,8,1.0482963342263043
85,81,83,5,16,9,1.1133188351816423
86,84,85,23,21,10,1.5075883097177147
