Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,41,43,1,1,1,0.0005661377146187752
45,27,28,1,1,1,0.002110500049595898
46,19,29,1,1,1,0.004586380995127315
47,21,24,1,1,1,0.004967457958590105
48,34,46,1,2,2,0.006754139201515019
49,0,8,1,1,1,0.012280198994440439
50,22,47,1,2,2,0.01237762402554654
51,7,20,1,1,1,0.023701663430531816
52,35,48,1,3,3,0.024827249755971725
53,2,3,1,1,1,0.03473220909547725
54,5,25,1,1,1,0.036484146689968355
55,45,50,2,3,3,0.04087709127447425
56,17,18,1,1,1,0.044156989027017035
57,26,54,1,2,2,0.04723613243829761
58,38,44,1,2,2,0.04979186717660633
59,16,49,1,2,2,0.05322064051253261
60,13,51,1,2,2,0.05682044067557035
61,1,10,1,1,1,0.06484143870212455
62,33,42,1,1,1,0.07246074489353238
63,39,59,1,3,3,0.10848541942174694
64,12,31,1,1,1,0.10877016197497547
65,6,55,1,5,4,0.1263182619771711
66,23,53,1,2,2,0.13336243429614703
67,61,66,2,3,3,0.15822343483081436
68,60,65,3,6,5,0.15999346092656863
69,14,62,1,2,2,0.16930852052208245
70,15,56,1,2,2,0.17061881683201752
71,32,63,1,4,4,0.17325926670368663
72,37,52,1,4,4,0.2340272375150576
73,40,68,1,9,6,0.2824337896704341
74,4,64,1,2,2,0.2867386164228084
75,11,67,1,5,4,0.3601902676458866
76,70,73,3,10,7,0.3694221926832708
77,30,69,1,3,3,0.3990645994286196
78,57,58,3,3,3,0.4200954950938809
79,9,71,1,5,5,0.4519794733120659
80,36,74,1,3,3,0.462975256204715
81,76,77,13,4,8,0.7147262227075268
82,75,79,6,6,6,0.8703596778390845
83,80,81,4,17,9,1.3213876008081606
84,72,82,5,12,7,1.370257374743945
85,83,84,21,17,10,1.6131708807659921
86,78,85,6,38,11,1.8893637402226038
