Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,22,24,1,1,1,0.0044312684941077984
45,27,28,1,1,1,0.008832869587174663
46,21,44,1,2,2,0.010399528724982732
47,33,42,1,1,1,0.012342404397399087
48,13,45,1,2,2,0.019991991291402167
49,15,30,1,1,1,0.020541577842529413
50,5,26,1,1,1,0.02505323144482463
51,19,50,1,2,2,0.027515709125113252
52,17,35,1,1,1,0.027692761566541768
53,0,16,1,1,1,0.03338383594281036
54,6,46,1,3,3,0.03339410263232234
55,2,11,1,1,1,0.03359388360809845
56,9,53,1,2,2,0.04163720597398346
57,25,51,1,3,3,0.044185873899934336
58,48,54,3,4,4,0.04538051745139071
59,29,47,1,2,2,0.05459120672681872
60,41,43,1,1,1,0.05532309389698775
61,12,31,1,1,1,0.05718692796529412
62,7,18,1,1,1,0.06572198968276999
63,3,55,1,2,2,0.0767481959945776
64,39,56,1,3,3,0.07999040526990175
65,49,59,2,3,3,0.08091118374497441
66,4,8,1,1,1,0.08547457653901769
67,20,57,1,4,4,0.08950206741517852
68,37,64,1,4,4,0.09668674228422514
69,32,36,1,1,1,0.13745632476808878
70,66,68,2,5,5,0.13790455794392642
71,38,65,1,5,4,0.15460869093846952
72,40,62,1,2,2,0.15560250577117574
73,1,63,1,3,3,0.15606849330378014
74,34,69,1,2,2,0.16813278886333438
75,10,58,1,7,5,0.17527741962441623
76,67,72,5,3,5,0.17865680273939388
77,14,74,1,3,3,0.2238224593642969
78,60,61,2,2,2,0.22972431658854353
79,52,76,2,8,6,0.25205798104561494
80,71,75,6,8,6,0.30416761222467337
81,70,77,7,4,6,0.4038906996926822
82,78,81,4,11,7,0.46908860628534677
83,23,80,1,14,7,0.5348136369267893
84,82,83,15,15,8,0.714958559615778
85,73,84,4,30,9,0.8375132998302091
86,79,85,10,34,10,0.9948673930332811
