Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5R7Y,,1,,0,
1,5R7Z,,1,,0,
2,5R80,,1,,0,
3,5R81,,1,,0,
4,5R82,,1,,0,
5,5R83,,1,,0,
6,5R84,,1,,0,
7,5RE4,,1,,0,
8,5RE9,,1,,0,
9,5REB,,1,,0,
10,5REZ,,1,,0,
11,5RF1,,1,,0,
12,5RF6,,1,,0,
13,5RF7,,1,,0,
14,5RFE,,1,,0,
15,5RG1,,1,,0,
16,5RGH,,1,,0,
17,5RGI,,1,,0,
18,5RGK,,1,,0,
19,5RGT,,1,,0,
20,5RGV,,1,,0,
21,5RGW,,1,,0,
22,5RGX,,1,,0,
23,5RGY,,1,,0,
24,5RGZ,,1,,0,
25,5RH0,,1,,0,
26,5RH1,,1,,0,
27,5RH2,,1,,0,
28,5RH3,,1,,0,
29,5RH6,,1,,0,
30,5RH8,,1,,0,
31,5RHD,,1,,0,
32,6M2N,,1,,0,
33,6W63,,1,,0,
34,6WNP,,1,,0,
35,6XFN,,1,,0,
36,7A1U,,1,,0,
37,7ANS,,1,,0,
38,7AP6,,1,,0,
39,7AVD,,1,,0,
40,7AWU,,1,,0,
41,7JU7,,1,,0,
42,7KX5,,1,,0,
43,7L5D,,1,,0,
44,7,40,1,1,1,0.00010043243865043294
45,18,44,1,2,2,0.0006774579740210784
46,41,43,1,1,1,0.005818170981572557
47,3,11,1,1,1,0.010145819392920918
48,14,36,1,1,1,0.010562192128602321
49,30,45,1,3,3,0.01197642125844578
50,22,28,1,1,1,0.014467551086293828
51,24,27,1,1,1,0.016452197561619863
52,15,49,1,4,4,0.017178118711145274
53,0,48,1,2,2,0.018846612789909067
54,4,9,1,1,1,0.019986320067144847
55,1,16,1,1,1,0.026760659885516347
56,25,51,1,2,2,0.026817230493278776
57,10,53,1,3,3,0.030366570872388476
58,38,46,1,2,2,0.030942495664542102
59,32,39,1,1,1,0.034875816336792154
60,37,54,1,2,2,0.038264386520078464
61,2,47,1,2,2,0.04513668950369676
62,13,21,1,1,1,0.04670708207474761
63,19,33,1,1,1,0.0503278642325633
64,35,52,1,5,5,0.06981309133456426
65,5,26,1,1,1,0.07014471088568552
66,50,56,2,3,3,0.08256531017917812
67,57,61,4,3,4,0.09950933527626027
68,20,29,1,1,1,0.11974540899815023
69,8,55,1,2,2,0.12087967011663481
70,6,63,1,2,2,0.1318300650360028
71,67,69,7,3,5,0.17567525216561153
72,62,64,2,6,6,0.20360862316971562
73,42,70,1,3,3,0.2228440446192217
74,31,60,1,3,3,0.22988767426946677
75,66,68,5,2,4,0.27065424063167687
76,59,74,2,4,4,0.32983062515718364
77,34,73,1,4,4,0.38278259536073345
78,17,72,1,8,7,0.4206345481493803
79,65,75,2,7,5,0.4209869250671662
80,58,78,3,9,8,0.6783977760913502
81,71,77,10,5,6,0.6928884718842914
82,12,76,1,6,5,0.9109273385483524
83,79,81,9,15,7,1.0486376258801755
84,23,82,1,7,6,1.2298588822281384
85,83,84,24,8,8,1.554587426817493
86,80,85,12,32,9,1.7624075091751021
