Input,5R7Y,5R7Z,5R80,5R81,5R82,5R83,5R84,5RE4,5RE9,5REB,5REZ,5RF1,5RF6,5RF7,5RFE,5RG1,5RGH,5RGI,5RGK,5RGT,5RGV,5RGW,5RGX,5RGY,5RGZ,5RH0,5RH1,5RH2,5RH3,5RH6,5RH8,5RHD,6M2N,6W63,6WNP,6XFN,7A1U,7ANS,7AP6,7AVD,7AWU,7JU7,7KX5,7L5D
5R7Y,1,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0.2711639037640942,0.012463502255566417,0,0
5R7Z,0,1,0.7489865675257588,NaN,0,0.6093354306343819,0.5441748027735825,0.6287868677304886,NaN,NaN,1,1,0.9771837932731321,0.5886184745762402,NaN,0.29983318722681784,NaN,0,0,0.7071067811865476,0.6492331497336,0.615627983917802,0.5734810643799694,1,0.6380156439565683,0.7978217809866095,0.2814675512854523,0.4791975733721524,0.3699449372489097,0.5763328247408018,NaN,0.5956258790968246,0.3804784536148209,0.5640357247443244,0.6866677558639972,0,0,0,0,0,0,0,0.2522725773526384,0
5R80,0,0.7489865675257587,1.0000000000000002,NaN,0,0.45638405266267573,0.40757961766339235,0.4709529177667319,NaN,NaN,0.7489865675257587,0.7489865675257587,0.7318975351654438,0.44086733085510627,NaN,0.22457102973132242,NaN,0,0,0.5296134809151,0.4862669083429061,0.4610970905473975,0.429529613950972,0.7489865675257587,0.4778651471947667,0.5975577972384484,0.21081541510717136,0.3589125456466813,0.27708378872359307,0.43166554415503783,NaN,0.4461157827142431,0.2849732509904733,0.4224551814381552,0.5143049254951909,0,0,0,0,0,0,0,0.1889487717922291,0
5R81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5R82,0,0,0,NaN,1,0,0,0,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0.02909217606928638,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,0,1,0,0,0,0
5R83,0,0.6093354306343819,0.4563840526626758,NaN,0,1,0.9968163168211055,0.9996932417368257,NaN,NaN,0.6093354306343819,0.6093354306343819,0.5954327074830228,0.9996653036082891,NaN,0.9391309452820376,NaN,0.5489826860408015,0.7929125632587822,0.9915390653870889,0.9986816943039707,0.9995423751708996,0.9990112227386408,0.6093354306343819,0.9993267658071315,0.9641827994166732,0.9323638518219639,0.987937015594019,0.9620788937787168,0.8904145520224035,NaN,0.36293595153644587,0.23183900238049066,0.7909179635068059,0.4184109927221334,0.24115031670110115,0,0,0.7929125632587822,0,0.7359932566815105,0.5277237656023246,0.6065035072662992,0.6221585310889048
5R84,0,0.5441748027735827,0.40757961766339235,NaN,0,0.9968163168211056,1,0.9945357775316622,NaN,NaN,0.5441748027735827,0.5441748027735827,0.531758797977948,0.998545395885259,NaN,0.9635338120661902,NaN,0.5808724029133832,0.8389718612839959,0.9780323855306654,0.9914094709683654,0.9956993541432415,0.9993754801200606,0.5441748027735827,0.9932200031743312,0.9399650762782218,0.9582204044479176,0.9971387719646986,0.9807646097986016,0.8841838027001026,NaN,0.3241245952843562,0.20704678745544286,0.7801441310894108,0.37366729061826925,0.2551584366634854,0,0,0.8389718612839959,0,0.7787461834540651,0.5583785784040894,0.6163669749468238,0.6582989411797467
5RE4,0,0.6287868677304886,0.4709529177667319,NaN,0,0.9996932417368257,0.9945357775316622,1,NaN,NaN,0.6287868677304886,0.6287868677304885,0.61444033656921,0.9987179048315975,NaN,0.9303337974257616,NaN,0.5383654043575866,0.7775776970629243,0.99444992058589,0.9996466745721608,0.9994410211278382,0.9976036426568533,0.6287868677304886,0.9999288811500786,0.9704562905688355,0.9231239111870728,0.9837985767029717,0.9550279405576291,0.8911963003586533,NaN,0.374521730856511,0.23923985508740328,0.793239856557989,0.4317676673812466,0.23648648866878724,0,0,0.7775776970629243,0,0.7217592053683631,0.5175176297572495,0.6026537475559858,0.6101260343560386
5RE9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5REB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5REZ,0,1,0.7489865675257588,NaN,0,0.609335430634382,0.5441748027735825,0.6287868677304886,NaN,NaN,1,1,0.9771837932731321,0.5886184745762403,NaN,0.29983318722681784,NaN,0,0,0.7071067811865476,0.6492331497336001,0.6156279839178022,0.5734810643799695,1,0.6380156439565683,0.7978217809866095,0.2814675512854523,0.47919757337215235,0.36994493724890964,0.5763328247408019,NaN,0.5956258790968245,0.38047845361482097,0.5640357247443244,0.6866677558639972,0,0,0,0,0,0,0,0.25227257735263836,0
5RF1,0,1,0.7489865675257588,NaN,0,0.6093354306343819,0.5441748027735825,0.6287868677304886,NaN,NaN,1,1,0.9771837932731322,0.5886184745762402,NaN,0.29983318722681784,NaN,0,0,0.7071067811865476,0.6492331497336,0.615627983917802,0.5734810643799695,1,0.6380156439565683,0.7978217809866096,0.2814675512854523,0.47919757337215235,0.3699449372489097,0.5763328247408018,NaN,0.5956258790968245,0.3804784536148209,0.5640357247443245,0.6866677558639971,0,0,0,0,0,0,0,0.25227257735263847,0
5RF6,0,0.9771837932731321,0.7318975351654439,NaN,0,0.5954327074830228,0.531758797977948,0.6144403365692099,NaN,NaN,0.9771837932731321,0.9771837932731321,0.9999999999999999,0.5751884337770551,NaN,0.29299213124347506,NaN,0,0,0.6909732866890251,0.6344201119753426,0.6015816885698886,0.5603964018611319,0.977183793273132,0.6234585471290796,0.7796185143004212,0.2750455294484181,0.4682641024750799,0.3615041970830804,0.5799782660668331,NaN,0.5820359559074789,0.37179737856202616,0.5511665690472192,0.7562538049211053,0.092119151765477,0,0,0,0,0,0,0.24651667407624084,0.03776288076762296
5RF7,0,0.5886184745762402,0.4408673308551062,NaN,0,0.9996653036082891,0.9985453958852591,0.9987179048315974,NaN,NaN,0.5886184745762402,0.5886184745762402,0.5751884337770551,0.9999999999999999,NaN,0.9477046619012173,NaN,0.5597131948621997,0.8084109668897002,0.9878489915778215,0.9970194820224251,0.9989934260133271,0.9998270246030402,0.5886184745762402,0.9980431572206161,0.9569982453063618,0.9414045156721497,0.991612558830962,0.9688136097229385,0.8890146601610938,NaN,0.35059639637210493,0.22395664697588266,0.7879745135064005,0.4041853269973561,0.2458638817486732,0,0,0.8084109668897002,0,0.7503791058788083,0.5380387439541854,0.6101273976834148,0.6343193474059088
