Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5REJ,,1,,0,
1,5REK,,1,,0,
2,5REL,,1,,0,
3,5REM,,1,,0,
4,5REN,,1,,0,
5,5RER,,1,,0,
6,5RES,,1,,0,
7,5RET,,1,,0,
8,5REU,,1,,0,
9,5REV,,1,,0,
10,5REW,,1,,0,
11,5REX,,1,,0,
12,5REY,,1,,0,
13,5RFF,,1,,0,
14,5RFG,,1,,0,
15,5RFH,,1,,0,
16,5RFI,,1,,0,
17,5RFJ,,1,,0,
18,5RFK,,1,,0,
19,5RFL,,1,,0,
20,5RFM,,1,,0,
21,5RFN,,1,,0,
22,5RFO,,1,,0,
23,5RFP,,1,,0,
24,5RFQ,,1,,0,
25,5RFR,,1,,0,
26,5RFS,,1,,0,
27,5RFT,,1,,0,
28,5RFU,,1,,0,
29,5RFV,,1,,0,
30,5RFW,,1,,0,
31,5RFX,,1,,0,
32,5RFY,,1,,0,
33,5RFZ,,1,,0,
34,5RG0,,1,,0,
35,5RG2,,1,,0,
36,5RGL,,1,,0,
37,5RGM,,1,,0,
38,5RGN,,1,,0,
39,5RGO,,1,,0,
40,5RGP,,1,,0,
41,5RH5,,1,,0,
42,5RH7,,1,,0,
43,5RH9,,1,,0,
44,5RHA,,1,,0,
45,5RHB,,1,,0,
46,5RHC,,1,,0,
47,5RHE,,1,,0,
48,5RHF,,1,,0,
49,5RL0,,1,,0,
50,5RL1,,1,,0,
51,5RL2,,1,,0,
52,5RL3,,1,,0,
53,5RL4,,1,,0,
54,5RL5,,1,,0,
55,6LZE,,1,,0,
56,6M0K,,1,,0,
57,6WTJ,,1,,0,
58,6WTK,,1,,0,
59,6WTT,,1,,0,
60,6XBG,,1,,0,
61,6XBH,,1,,0,
62,6XCH,,1,,0,
63,6XHM,,1,,0,
64,6XMK,,1,,0,
65,6XQS,,1,,0,
66,6XQT,,1,,0,
67,6XQU,,1,,0,
68,6XR3,,1,,0,
69,6Y2F,,1,,0,
70,6Y2G,,1,,0,
71,6YNQ,,1,,0,
72,6YZ6,,1,,0,
73,6ZRT,,1,,0,
74,6ZRU,,1,,0,
75,7ADW,,1,,0,
76,7AHA,,1,,0,
77,7AKU,,1,,0,
78,7AQJ,,1,,0,
79,7AWS,,1,,0,
80,7AY7,,1,,0,
81,7B3E,,1,,0,
82,7B83,,1,,0,
83,7BRP,,1,,0,
84,7BUY,,1,,0,
85,7C6S,,1,,0,
86,7C6U,,1,,0,
87,7C7P,,1,,0,
88,7C8R,,1,,0,
89,7C8T,,1,,0,
90,7C8U,,1,,0,
91,7CBT,,1,,0,
92,7COM,,1,,0,
93,7CX9,,1,,0,
94,7D1M,,1,,0,
95,7D1O,,1,,0,
96,7JKV,,1,,0,
97,7JPZ,,1,,0,
98,7JQ0,,1,,0,
99,7JQ1,,1,,0,
100,7JQ2,,1,,0,
101,7JQ3,,1,,0,
102,7JQ4,,1,,0,
103,7JQ5,,1,,0,
104,7JYC,,1,,0,
105,7K40,,1,,0,
106,7K6D,,1,,0,
107,7K6E,,1,,0,
108,7KS5,,1,,0,
109,7KYU,,1,,0,
110,16,29,1,1,1,0.0005197789536571795
111,1,38,1,1,1,0.001514799723025817
112,8,32,1,1,1,0.0015975041167943793
113,18,31,1,1,1,0.001785681690400498
114,17,22,1,1,1,0.0020611525636073935
115,74,85,1,1,1,0.0022360527305312905
116,6,13,1,1,1,0.002454656445847192
117,50,52,1,1,1,0.0032463560760529475
118,30,44,1,1,1,0.004207892449377915
119,110,112,2,2,2,0.004627969681822219
120,65,106,1,1,1,0.004826097657613548
121,40,111,1,2,2,0.004873262695096803
122,2,5,1,1,1,0.004982230149746858
123,41,42,1,1,1,0.005253775732946608
124,53,54,1,1,1,0.006495181937269057
125,45,46,1,1,1,0.006544798886726655
126,114,119,2,4,3,0.0070729374048240645
127,73,87,1,1,1,0.007268785668827049
128,71,75,1,1,1,0.007722302798271574
129,104,105,1,1,1,0.008023157354778654
130,0,113,1,2,2,0.00917184597005094
131,51,124,1,2,2,0.009319397360458948
132,15,26,1,1,1,0.010567292608028356
133,28,34,1,1,1,0.010981866267661844
134,66,67,1,1,1,0.012082439578128379
135,12,122,1,2,2,0.0128047978582424
136,118,132,2,2,2,0.01299146250507821
137,25,126,1,6,4,0.013176729395399045
138,55,98,1,1,1,0.013512482543027837
139,49,117,1,2,2,0.01575629556584024
140,99,101,1,1,1,0.017727637252061168
141,95,134,1,2,2,0.017836190972948862
142,116,121,2,3,3,0.020083523152644944
143,89,100,1,1,1,0.02029865115709184
