Input,5REJ,5REK,5REL,5REM,5REN,5RER,5RES,5RET,5REU,5REV,5REW,5REX,5REY,5RFF,5RFG,5RFH,5RFI,5RFJ,5RFK,5RFL,5RFM,5RFN,5RFO,5RFP,5RFQ,5RFR,5RFS,5RFT,5RFU,5RFV,5RFW,5RFX,5RFY,5RFZ,5RG0,5RG2,5RGL,5RGM,5RGN,5RGO,5RGP,5RH5,5RH7,5RH9,5RHA,5RHB,5RHC,5RHE,5RHF,5RL0,5RL1,5RL2,5RL3,5RL4,5RL5,6LZE,6M0K,6WTJ,6WTK,6WTT,6XBG,6XBH,6XCH,6XHM,6XMK,6XQS,6XQT,6XQU,6XR3,6Y2F,6Y2G,6YNQ,6YZ6,6ZRT,6ZRU,7ADW,7AHA,7AKU,7AQJ,7AWS,7AY7,7B3E,7B83,7BRP,7BUY,7C6S,7C6U,7C7P,7C8R,7C8T,7C8U,7CBT,7COM,7CX9,7D1M,7D1O,7JKV,7JPZ,7JQ0,7JQ1,7JQ2,7JQ3,7JQ4,7JQ5,7JYC,7K40,7K6D,7K6E,7KS5,7KYU
5REJ,0.9999999999999999,0.9827988896098935,0.977988380759049,0.9709611465155513,0.9933539969296011,0.973931505674853,0.9810764232383385,0.9491740284241986,0.9745297066578702,0.6725977211250298,0.8960055924757084,0.962839940181578,0.9932195204330885,0.965372048206231,0.6924866069958558,0.9801135210960803,0.9805670203740408,0.9807095532339363,0.992090721421572,0.9718805702773322,0.7367439581544144,0.625250521303517,0.9870532073312999,0,0.9139139508000722,0.9685276945850047,0.9467591555825929,0.8233052157040381,0.9898112352790006,0.9824094521857367,0.9786542583876695,0.9955579466235775,0.9726096279876785,0.9196317781858465,0.994612576253715,0,0.9170542012887389,0.9177907185219654,0.9896672545590984,0.9992221919047083,0.9771249533662825,0.0445360925311755,0.11335450526898509,0.2686121877782072,0.9561735413728276,0.9388984347512116,0.9575421311117859,0.8833063214080831,0.8895942988142234,0.11924695334463221,0.11341302019644849,0.24059258259456393,0.12621315361905136,0.20974729485578583,0.226062340551012,0.3347341680298342,0.3449079812687519,0.3293768368975654,0.4084333668049709,0.3228621271129245,0.6009097687831791,0.4538968922883732,0.2063844463551683,0.20652487406182038,0.3227406519257214,0.6583544770691586,0.3196555630347542,0.4040099563894291,0.22645269481649133,0.6088704274943463,0.5216734521533237,0,0,0.4797262773547416,0.510758712737053,0,0.7280425873224557,0.044545626532724224,0,0,NaN,0.40410392619994295,0,0.5828386781047131,0.961317781571212,0.5272999610974692,0.4805199550813413,0.48214675607188945,0.1072412320055837,0.3885042640306529,0.3148342914806857,0.22470460390654645,0.4688417994943654,NaN,0.31959526324780163,0.4649672873889287,0.32758733856523004,0.47429636468481673,0.2535677437427571,0.31310339044341223,0.4930536912354722,0.3507988008882085,0.38202032624849236,0.3546495700421648,0.44220416743199975,0.4854166485395377,0.6452124274198106,0.5492262863647049,0,NaN
5REK,0.9827988896098935,1,0.9996002891963147,0.9347149381636277,0.9813937617698857,0.9959955961991578,0.9892735251833688,0.9907825244566147,0.9986715441420588,0.7682467603195859,0.9602508991390348,0.9057371155875334,0.992745365719303,0.9842247026355141,0.8137958918732519,0.9998403286543376,0.9997278050613999,0.9952957801426815,0.9675783687693041,0.9342915538867033,0.7345111173688925,0.6864031160157712,0.997548554352097,0,0.9513549584106842,0.9972172953576025,0.9899292466249229,0.9106779458848469,0.9980502533046088,0.9999951316299396,0.9971264844947068,0.9700494344268054,0.9971655812966803,0.9165999901390377,0.9896733309306924,0,0.9092556848174472,0.8749184763987153,0.998935360837688,0.983597179430128,0.998273729337556,0.052337891846296065,0.1332118625563209,0.3156674695403888,0.990827379263841,0.9459885610356753,0.9740955578936422,0.9394581569086738,0.8945085146296945,0.1401365452701727,0.13328062808492736,0.2827394109180279,0.1483230792883281,0.24649066878803572,0.26566377196197033,0.2981561642885237,0.30974815241886294,0.2805951206275724,0.4054799022513921,0.2659753675256611,0.5942819922652806,0.3975089499488709,0.1774826712799774,0.16591241253473948,0.28797060861847623,0.6594297652621463,0.3360373818985343,0.4136705895620275,0.19176420043202788,0.6119979288391347,0.4491131170141135,0,0,0.4838504346190844,0.4945629988976589,0,0.7395016596691929,0.04958505239825099,0,0,NaN,0.3434473055954671,0,0.575490371010541,0.9441119491472797,0.5202117107286458,0.3940126297887214,0.481547914111842,0.10605798837922607,0.37617191482684853,0.32381536770667585,0.18689605953739172,0.46033087660514477,NaN,0.25676225970480154,0.4652842249725072,0.2778195262383244,0.4489133842199672,0.20373867047453242,0.3270528988703692,0.4854010070946696,0.3600610716506606,0.3603563811939649,0.3701561430374005,0.4352405692956128,0.4791507876332344,0.6372100806024318,0.534479683410179,0,NaN
5REL,0.977988380759049,0.9996002891963147,0.9999999999999999,0.9243309174944279,0.9755826135036652,0.9970587917035714,0.9898159049860542,0.9939543067498773,0.99864513847397,0.7782682027210123,0.9676386906696539,0.8983313450797911,0.9911852103061491,0.986741686237552,0.8275179513203608,0.9995951425729109,0.9992697465287397,0.9931245787029307,0.9600696912379248,0.9249595725115609,0.7329410219176841,0.6943130775261239,0.9953832403917933,0,0.9580169467376958,0.9989260660597366,0.992942599079249,0.921727717592333,0.9970896715375377,0.9996802566634346,0.9980353721293201,0.9629535067627518,0.9967665839787223,0.9196246379634441,0.987638825983809,0,0.9118296750701469,0.8655421199137583,0.9972536597661114,0.9795690789086289,0.9992132468622962,0.05322040264589972,0.13545805366555624,0.32099018967919524,0.9941551603426282,0.9492485202885296,0.9770875007673832,0.9478325717154183,0.895063492914218,0.1424994989593138,0.1355279787044046,0.28750690488476077,0.1508240726353057,0.25064694389834785,0.27014334000625473,0.29498593847948923,0.30673586643808526,0.2772618575724716,0.4066744272314221,0.2618681720546605,0.5911249368358039,0.39134550935934426,0.1755482004625116,0.16289405147556588,0.28470764662632914,0.6585407022327199,0.33808917302388775,0.41427857199751444,0.18922330281841895,0.6104488884825571,0.43770164985544036,0,0,0.4835936488051734,0.4908998092857501,0,0.7411695926463246,0.050211805125881595,0,0,NaN,0.33789405489150226,0,0.5727956976030621,0.9435525883138828,0.5174084428969007,0.3848030002504213,0.48029553926373203,0.10633387342027976,0.37491385477016875,0.3257785977041234,0.18420268022918104,0.45845214389752004,NaN,0.25200679543861204,0.4642237305019427,0.27332835312937676,0.4459765387959146,0.1998316681314092,0.32878516965343657,0.4833604691578553,0.36217960539282673,0.3577776738213649,0.3728667320176878,0.4330965538796466,0.4772153669037119,0.6353275485447214,0.5322837833186278,0,NaN
5REM,0.9709611465155513,0.9347149381636278,0.9243309174944279,1,0.985536671744972,0.91169429547419,0.9086001074491249,0.8829169790207997,0.9303251193718302,0.596592899306416,0.8017050692961993,0.9243579194117454,0.9390552512036595,0.8791253560371227,0.5939322306201681,0.9331505532425295,0.9359021196865985,0.9547826649497606,0.9930533157739097,0.9842126252116566,0.700123310060142,0.5403607008134523,0.9555108932171148,0,0.7955091297707035,0.905685449184878,0.8848690085369136,0.7109458017801054,0.9381205048424436,0.9336217527445807,0.9138220186445078,0.9891497673833661,0.9343677924471027,0.8026450876907015,0.9415869710161436,0,0.80079965994321,0.9283636316810921,0.949525148885874,0.9610467612502187,0.9152757238387864,0.03819773626366404,0.09722194405653944,0.23038342438271706,0.87858015402597,0.8295797625835398,0.862293196213863,0.7659404558997476,0.8198691665989569,0.10227578162397641,0.09727213116635762,0.20635155656073437,0.10825055546961317,0.17989615602917863,0.19388925190214132,0.30919896369473576,0.31809732224041903,0.29151446134898307,0.35661245108340056,0.2865164542004666,0.5918286435104058,0.43744577677589513,0.1825193339673018,0.18363324616426968,0.30167188479848334,0.6221004420468202,0.2862596280783802,0.37644209435135456,0.20255106074322882,0.5883220145222496,0.5548218490205276,0,0,0.4518625515642285,0.5039585851530093,0,0.6628738390121973,0.038439908076428886,0,0,NaN,0.3774973107589411,0,0.5676637781262829,0.8746935695580499,0.518230430441418,0.4682488268957876,0.46244691894982376,0.09366927554260457,0.36155407469276835,0.27393593228849394,0.19925788196463637,0.4493136329903544,NaN,0.2853927588277306,0.4449762139499212,0.30513213459018934,0.44860079198025327,0.22836758191695666,0.28175597351835496,0.47504073027634525,0.3052915411079698,0.3628557063330282,0.3081227560730826,0.4303952317194265,0.4682008555499822,0.6129067595329445,0.5203861109331076,0,NaN
5REN,0.993353996929601,0.9813937617698857,0.9755826135036652,0.9855366717449718,1.0000000000000002,0.9671961713801418,0.9629046896778529,0.9487136828703334,0.9781243233743455,0.6868301980075515,0.8902405795608218,0.9327741730448282,0.9808875774384704,0.944557592664693,0.706813859480129,0.9803816750629708,0.9817849824904429,0.9896327720733548,0.9976557417129185,0.9771706904682517,0.7286043027968281,0.6186139754687416,0.9913202689260251,0,0.8838640193539054,0.964362417998143,0.9492338065291075,0.8173375800076591,0.9826210428348492,0.9808041733998235,0.9690328775706079,0.9968948241052439,0.9794632613102201,0.8722546074934145,0.9808927317304499,0,0.8678778787912397,0.9189190006444474,0.9889488390345202,0.9885140572785436,0.9702326526184174,0.04545752528656873,0.1156997616260201,0.2741696593535014,0.9468044203438304,0.9003664726805414,0.9308826476023928,0.861696377296174,0.8699009721650784,0.12171412193863669,0.11575948720237027,0.24557034049175935,0.12882444992495568,0.21408687690825162,0.23073947393892094,0.3104485403542974,0.320759302091941,0.2931115526591445,0.38674174304666536,0.28364466884774187,0.602936791936639,0.4273820406615927,0.18433433161761567,0.17972984849343332,0.30139729970703744,0.6506208003992535,0.314793805337187,0.4005325785959172,0.2021122486711504,0.6094329696005908,0.5148224590331409,0,0,0.4748367300315124,0.5082211186423415,0,0.7110423159731984,0.044348990609256254,0,0,NaN,0.3695806920795275,0,0.5810773542632126,0.9240635154646165,0.5279347316116049,0.4430992321464614,0.47942767968484085,0.10138075153253127,0.37523028320668445,0.3026682511359857,0.19813164893024315,0.4624469454693175,NaN,0.2787729050185937,0.46222932772958214,0.29887190354477533,0.4572093171282238,0.22219742122251263,0.30811079445242207,0.48822470286217284,0.3369416907671097,0.36850805424083,0.3431255091716407,0.44009103437762787,0.4815012380588207,0.635248896451117,0.5364871834200864,0,NaN
5RER,0.9739315056748531,0.9959955961991579,0.9970587917035714,0.9116942954741899,0.9671961713801417,1,0.9915720294968878,0.9917651199280234,0.9937624351825622,0.7758266931695975,0.9690654305478453,0.900187374452611,0.9902527489474151,0.990202026675966,0.8265896691780815,0.9955753571332441,0.9948751049004388,0.9857087972184414,0.9512641698642542,0.9155164623121589,0.7317716849271774,0.6972841350319691,0.9893176185038952,0.06557555087452945,0.9662140612531858,0.9971131638912071,0.9898284612832094,0.9251005807647171,0.9949173199502948,0.9961731952071959,0.9974411067690697,0.9555612337619172,0.9907677980618238,0.9313152966183885,0.9869024786440169,0,0.9238635581692916,0.8807873332231526,0.9928588477429843,0.977054842961934,0.9978339706237025,0.05316070176653841,0.13530610132174906,0.3206301135497885,0.9946326919584874,0.9583596539603918,0.9825090657476654,0.9544108822857446,0.8976314271651329,0.14233964775613855,0.1353759479210122,0.2871843891917046,0.15065488320197704,0.25036577648479935,0.26984030218334903,0.2994479419692695,0.31118680790343384,0.28520447566040186,0.4119930943418594,0.270367838490975,0.6150018976224272,0.39468901912987553,0.18039391988445933,0.16866359488787908,0.28830875807186296,0.6950700077690731,0.36227881859423455,0.4366089269298285,0.19440030113758805,0.6383418195874467,0.4644795177441256,0,0.03266505278592422,0.508021113921275,0.5138841845084227,0,0.7440625217218217,0.05036972655474463,0,0.012183760029407156,NaN,0.3636403761111314,0.06557555087452945,0.5969990452764196,0.9505285514481162,0.5383628858836319,0.38992421743422123,0.5061333828702586,0.11790140821407899,0.3767564201195132,0.32899199809714613,0.18997783656930675,0.4829442600955685,NaN,0.26070867551390026,0.4874838860131517,0.27854609852131657,0.4478730062402585,0.20637701213356974,0.3297899371900218,0.48196264478672135,0.36581872204723387,0.35913807621753224,0.37606213785716436,0.4530573665386486,0.498404299201921,0.6695898018079055,0.5629357181372945,0,NaN
5RES,0.9810764232383385,0.9892735251833688,0.9898159049860543,0.908600107449125,0.9629046896778529,0.9915720294968878,1,0.9773375826850249,0.9813104467771724,0.7354931180020006,0.9521717969335457,0.9365344230551272,0.9968033964463375,0.9975517459104682,0.7786706429732909,0.9868764505743509,0.9856297440158076,0.9720353180645698,0.9514324236723238,0.9197480569160252,0.7364244892592189,0.6827043861242477,0.9802944086089258,0,0.9752067104008271,0.9891544346089636,0.9727608010106099,0.9018410859124678,0.9951030438484316,0.9894899950587995,0.9965004548084069,0.9591685308397939,0.9757657145552736,0.9650027786392662,0.9957840840146671,0,0.9602881605734095,0.8665474003315218,0.9879101362713352,0.9867790690986094,0.9940804804900425,0.050078871499352966,0.12746214094252964,0.3020425562814829,0.9888635366944099,0.9824415508312954,0.9949165898646254,0.9517449151020314,0.9084086019536526,0.13408793887912185,0.1275279383972835,0.27053574623809995,0.14192112379845864,0.23585158080644386,0.2541971300102805,0.327281942684333,0.33847756907163273,0.3255519968679553,0.42790749091255387,0.3152954567142215,0.5855128569141849,0.42961062577891157,0.20468837344732835,0.19990694265974296,0.31345260603915753,0.6614652611371158,0.33713895916577186,0.4126400014271682,0.22203148269152648,0.6041770940346026,0.45742656496153705,0,0,0.48414770421797,0.49321036962984893,0,0.751380777545522,0.048926217067192454,0,0,NaN,0.3863464149808054,0,0.5716642576836564,0.980654495386833,0.5140311819506942,0.4416742588202466,0.4795090355436566,0.11218287472354892,0.38916346857550704,0.3345839310128222,0.22018897212768232,0.46361093020509475,NaN,0.30857305692868725,0.4633903137734932,0.31354403204008696,0.46668054694311184,0.24358527850755263,0.32858259498362213,0.48640446015809286,0.37249104478764894,0.37445383324567477,0.379165341009343,0.4334075160061114,0.47900175400039774,0.642867901999857,0.5451855496566079,0,NaN
5RET,0.9491740284241986,0.9907825244566147,0.9939543067498772,0.8829169790207996,0.9487136828703334,0.9917651199280233,0.977337582685025,0.9999999999999998,0.9935826664119678,0.8199478851190669,0.9884784449046111,0.8490657910056671,0.9728398225228205,0.9810604278778677,0.8838392533684432,0.9921514275162664,0.9913959700879964,0.9818405484995574,0.9259722843107738,0.8836171304598048,0.7181355550582463,0.7186653579078955,0.9820186536169105,0,0.9650953226058282,0.9973767563661036,0.9996731391087469,0.9575457932432896,0.9834306259684451,0.9911142563082932,0.9908179094258247,0.9286042087979016,0.9916764384239097,0.904512109905213,0.9667810934572049,0,0.8941437414688472,0.822543961951579,0.9835897570127566,0.9520765838153349,0.9933362227831534,0.0568426109227808,0.1446773992316195,0.3428369488927538,0.9968308162391104,0.9388593093611506,0.9707621169190493,0.9656708724498381,0.8825764426028185,0.15219808895338255,0.14475208340497056,0.3070747743250397,0.16108923744225792,0.2677061052279642,0.2885294361924387,0.2693631971406922,0.2817341954802037,0.24572239724735662,0.3990822842261531,0.22598424077514792,0.5754150578406868,0.352018164014951,0.15669758686413413,0.13762652808766196,0.2600988891263046,0.6471531423118808,0.3419575484615576,0.4124447314845689,0.16680948558277975,0.6004391717057583,0.38573037695496554,0,0,0.4771828955602069,0.4717598173035096,0,0.7353914404861583,0.052320706707123465,0,0,NaN,0.2977852096289182,0,0.5573709699235919,0.9183724753477843,0.5029853774787435,0.32834068817358025,0.4708656777637888,0.104117062980941,0.36141777411127096,0.32609303986478094,0.16020515942548263,0.44499062882615503,NaN,0.21285333748080185,0.4556648891234868,0.24053337568886551,0.4235320587640965,0.16868449331930419,0.3313675402450876,0.4697852932823816,0.36212201403351,0.33896175925685346,0.3761733051022593,0.4206534656369744,0.46451447364118065,0.6190857933728765,0.5142106323449372,0,NaN
5REU,0.9745297066578702,0.9986715441420589,0.9986451384739701,0.9303251193718302,0.9781243233743455,0.9937624351825622,0.9813104467771724,0.9935826664119678,1,0.7848701975687602,0.9650151786518251,0.8841690947756098,0.9852563949888578,0.9771071387156677,0.8342804953319135,0.9994316216081324,0.9995300281254361,0.9968243889277882,0.9620647200771067,0.9267748840188702,0.7289868005691962,0.6913879832309652,0.9969685257150322,0,0.9443439107925148,0.9968189949041092,0.9938982469696781,0.9191546838226055,0.9935150605799118,0.9986636182366379,0.9934228797010386,0.9630425944316892,0.9995885039957505,0.8979659635370492,0.9810640109063822,0,0.8893402896080562,0.8654826344991369,0.9965919311453095,0.9742933010290157,0.9958406412988557,0.05365532410546589,0.13656502789876893,0.3236133476197797,0.9897440008140778,0.9316061177564833,0.9648185460270601,0.9380551801395826,0.8858938260633832,0.14366401645624421,0.13663552437072274,0.28985643469835126,0.15205661922546784,0.2526952511124322,0.2723509733552416,0.2837651817114206,0.2955796365131013,0.26060091465975893,0.39675524287777875,0.24384363942835588,0.591769853923104,0.3789798455352765,0.16541931032905072,0.15057584459687656,0.2748223751921806,0.65481553494028,0.335860876008343,0.4126065990807222,0.17802922267782875,0.6104805027307654,0.4340654697063774,0,0,0.4812306608905215,0.48948197665902526,0,0.7333047197198371,0.05013084102485694,0,0,NaN,0.3219286328252521,0,0.5717419894548891,0.9263565436402803,0.517454148431138,0.36737942969466403,0.4788836750116984,0.10365330149859164,0.36873853807771045,0.32023408977831924,0.17199092434804472,0.4553551551930529,NaN,0.2332333197501207,0.4628145393567447,0.26005544133310055,0.43799075880832083,0.18539435433853313,0.32648871716704925,0.48096182894518036,0.3558627059880772,0.35145210191836096,0.3676271681873648,0.43194127718522113,0.4752369584096519,0.6305611413695796,0.526274546136053,0,NaN
5REV,0.6725977211250297,0.7682467603195859,0.7782682027210123,0.596592899306416,0.6868301980075515,0.7758266931695975,0.7354931180020005,0.819947885119067,0.7848701975687602,1,0.8506244177739606,0.5165146822275579,0.7185487095650307,0.7566854869171935,0.884337809431636,0.7745011939123655,0.7732662674549331,0.7607289306688634,0.6466186845801755,0.5911575078282544,0.8355122283080079,0.9489652027896607,0.7516459986678462,0,0.7751906864638707,0.7930499592614472,0.8236598916627809,0.869675845037689,0.7442546789668639,0.7691189178924728,0.7674846478739961,0.6451641321932409,0.7854378195628208,0.6497873528229884,0.7053769089753716,0.45827788422027577,0.6327027671952943,0.5344996707921207,0.7486945184368953,0.6760953960425453,0.7752685216330634,0.056874674703853274,0.14475900886178586,0.3430303363655387,0.8015470686490768,0.6971420553105936,0.7426211477732546,0.8129100976200765,0.658405238253324,0.1522839408543531,0.14483373516298687,0.3072479890697004,0.16118010466244062,0.2678571128929966,0.2886921898824057,0.12464065917829721,0.13648469653494463,0.08027584834475948,0.2834517139886574,0.049697447518186416,0.416961389170834,0.14921277180977505,0.055620091678506775,0.0182892318187068,0.12215239080405445,0.4807056120836663,0.2825343049628856,0.3232706118371814,0.05173412187811321,0.4528125380550274,0.15226087408043767,0,0,0.3608302973194083,0.3206489007650868,0,0.5618032243654942,0.04805197344343548,0,0,NaN,0.3387768157995205,0,0.4007864762610083,0.6380962856976858,0.36168741628166234,0.07257432009120623,0.34834084949993815,0.07312179212714201,0.24150622404050914,0.254477871233756,0.04028844234767502,0.3132730467139577,NaN,0.02848042901904108,0.3386889934321075,0.07746978068563122,0.2625107286324741,0.022878493605855733,0.27016983736889255,0.3338833866641918,0.2811672142609234,0.2076951438156133,0.303887676877579,0.29959741429666176,0.3328331900483041,0.44242827743315605,0.3510302308895002,0,NaN
