Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5REJ,,1,,0,
1,5REK,,1,,0,
2,5REL,,1,,0,
3,5REM,,1,,0,
4,5REN,,1,,0,
5,5RER,,1,,0,
6,5RES,,1,,0,
7,5RET,,1,,0,
8,5REU,,1,,0,
9,5REV,,1,,0,
10,5REW,,1,,0,
11,5REX,,1,,0,
12,5REY,,1,,0,
13,5RFF,,1,,0,
14,5RFG,,1,,0,
15,5RFH,,1,,0,
16,5RFI,,1,,0,
17,5RFJ,,1,,0,
18,5RFK,,1,,0,
19,5RFL,,1,,0,
20,5RFM,,1,,0,
21,5RFN,,1,,0,
22,5RFO,,1,,0,
23,5RFP,,1,,0,
24,5RFQ,,1,,0,
25,5RFR,,1,,0,
26,5RFS,,1,,0,
27,5RFT,,1,,0,
28,5RFU,,1,,0,
29,5RFV,,1,,0,
30,5RFW,,1,,0,
31,5RFX,,1,,0,
32,5RFY,,1,,0,
33,5RFZ,,1,,0,
34,5RG0,,1,,0,
35,5RG2,,1,,0,
36,5RGL,,1,,0,
37,5RGM,,1,,0,
38,5RGN,,1,,0,
39,5RGO,,1,,0,
40,5RGP,,1,,0,
41,5RH5,,1,,0,
42,5RH7,,1,,0,
43,5RH9,,1,,0,
44,5RHA,,1,,0,
45,5RHB,,1,,0,
46,5RHC,,1,,0,
47,5RHE,,1,,0,
48,5RHF,,1,,0,
49,5RL0,,1,,0,
50,5RL1,,1,,0,
51,5RL2,,1,,0,
52,5RL3,,1,,0,
53,5RL4,,1,,0,
54,5RL5,,1,,0,
55,6LZE,,1,,0,
56,6M0K,,1,,0,
57,6WTJ,,1,,0,
58,6WTK,,1,,0,
59,6WTT,,1,,0,
60,6XBG,,1,,0,
61,6XBH,,1,,0,
62,6XCH,,1,,0,
63,6XHM,,1,,0,
64,6XMK,,1,,0,
65,6XQS,,1,,0,
66,6XQT,,1,,0,
67,6XQU,,1,,0,
68,6XR3,,1,,0,
69,6Y2F,,1,,0,
70,6Y2G,,1,,0,
71,6YNQ,,1,,0,
72,6YZ6,,1,,0,
73,6ZRT,,1,,0,
74,6ZRU,,1,,0,
75,7ADW,,1,,0,
76,7AHA,,1,,0,
77,7AKU,,1,,0,
78,7AQJ,,1,,0,
79,7AWS,,1,,0,
80,7AY7,,1,,0,
81,7B3E,,1,,0,
82,7B83,,1,,0,
83,7BRP,,1,,0,
84,7BUY,,1,,0,
85,7C6S,,1,,0,
86,7C6U,,1,,0,
87,7C7P,,1,,0,
88,7C8R,,1,,0,
89,7C8T,,1,,0,
90,7C8U,,1,,0,
91,7CBT,,1,,0,
92,7COM,,1,,0,
93,7CX9,,1,,0,
94,7D1M,,1,,0,
95,7D1O,,1,,0,
96,7JKV,,1,,0,
97,7JPZ,,1,,0,
98,7JQ0,,1,,0,
99,7JQ1,,1,,0,
100,7JQ2,,1,,0,
101,7JQ3,,1,,0,
102,7JQ4,,1,,0,
103,7JQ5,,1,,0,
104,7JYC,,1,,0,
105,7K40,,1,,0,
106,7K6D,,1,,0,
107,7K6E,,1,,0,
108,7KS5,,1,,0,
109,7KYU,,1,,0,
110,16,29,1,1,1,0.0005572614551470068
111,1,38,1,1,1,0.0016764760896567088
112,8,32,1,1,1,0.001733857715612186
113,18,31,1,1,1,0.001986034206753917
114,17,22,1,1,1,0.002263432331663817
115,74,85,1,1,1,0.0025517789467441876
116,6,13,1,1,1,0.0026900673308375422
117,50,52,1,1,1,0.003560832840248662
118,30,44,1,1,1,0.004469944438811213
119,110,112,2,2,2,0.005040187873608715
120,2,5,1,1,1,0.005363059274295923
121,40,111,1,2,2,0.005440651724373136
122,41,42,1,1,1,0.005694831003775436
123,65,106,1,1,1,0.005802828520690584
124,45,46,1,1,1,0.007209107362206257
125,53,54,1,1,1,0.007329549883268949
126,114,119,2,4,3,0.007699453355577535
127,71,75,1,1,1,0.00844987366462413
128,73,87,1,1,1,0.00855906014311214
129,104,105,1,1,1,0.008696035100009936
130,0,113,1,2,2,0.01020380468424753
131,51,125,1,2,2,0.010479123428167036
132,15,26,1,1,1,0.011305708221109656
133,28,34,1,1,1,0.01214216004479829
134,66,67,1,1,1,0.013202600372667628
135,12,120,1,2,2,0.013738535818137554
136,118,132,2,2,2,0.014030193797920365
137,25,126,1,6,4,0.014329169584154977
138,55,98,1,1,1,0.01467311843521768
139,49,117,1,2,2,0.017691310754089473
140,95,134,1,2,2,0.019345028654667362
141,99,101,1,1,1,0.019652473261437375
142,116,121,2,3,3,0.022129389598122162
143,56,138,1,2,2,0.022432498520767674
