Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5REJ,,1,,0,
1,5REK,,1,,0,
2,5REL,,1,,0,
3,5REM,,1,,0,
4,5REN,,1,,0,
5,5RER,,1,,0,
6,5RES,,1,,0,
7,5RET,,1,,0,
8,5REU,,1,,0,
9,5REV,,1,,0,
10,5REW,,1,,0,
11,5REX,,1,,0,
12,5REY,,1,,0,
13,5RFF,,1,,0,
14,5RFG,,1,,0,
15,5RFH,,1,,0,
16,5RFI,,1,,0,
17,5RFJ,,1,,0,
18,5RFK,,1,,0,
19,5RFL,,1,,0,
20,5RFM,,1,,0,
21,5RFN,,1,,0,
22,5RFO,,1,,0,
23,5RFP,,1,,0,
24,5RFQ,,1,,0,
25,5RFR,,1,,0,
26,5RFS,,1,,0,
27,5RFT,,1,,0,
28,5RFU,,1,,0,
29,5RFV,,1,,0,
30,5RFW,,1,,0,
31,5RFX,,1,,0,
32,5RFY,,1,,0,
33,5RFZ,,1,,0,
34,5RG0,,1,,0,
35,5RG2,,1,,0,
36,5RGL,,1,,0,
37,5RGM,,1,,0,
38,5RGN,,1,,0,
39,5RGO,,1,,0,
40,5RGP,,1,,0,
41,5RH5,,1,,0,
42,5RH7,,1,,0,
43,5RH9,,1,,0,
44,5RHA,,1,,0,
45,5RHB,,1,,0,
46,5RHC,,1,,0,
47,5RHE,,1,,0,
48,5RHF,,1,,0,
49,5RL0,,1,,0,
50,5RL1,,1,,0,
51,5RL2,,1,,0,
52,5RL3,,1,,0,
53,5RL4,,1,,0,
54,5RL5,,1,,0,
55,6LZE,,1,,0,
56,6M0K,,1,,0,
57,6WTJ,,1,,0,
58,6WTK,,1,,0,
59,6WTT,,1,,0,
60,6XBG,,1,,0,
61,6XBH,,1,,0,
62,6XCH,,1,,0,
63,6XHM,,1,,0,
64,6XMK,,1,,0,
65,6XQS,,1,,0,
66,6XQT,,1,,0,
67,6XQU,,1,,0,
68,6XR3,,1,,0,
69,6Y2F,,1,,0,
70,6Y2G,,1,,0,
71,6YNQ,,1,,0,
72,6YZ6,,1,,0,
73,6ZRT,,1,,0,
74,6ZRU,,1,,0,
75,7ADW,,1,,0,
76,7AHA,,1,,0,
77,7AKU,,1,,0,
78,7AQJ,,1,,0,
79,7AWS,,1,,0,
80,7AY7,,1,,0,
81,7B3E,,1,,0,
82,7B83,,1,,0,
83,7BRP,,1,,0,
84,7BUY,,1,,0,
85,7C6S,,1,,0,
86,7C6U,,1,,0,
87,7C7P,,1,,0,
88,7C8R,,1,,0,
89,7C8T,,1,,0,
90,7C8U,,1,,0,
91,7CBT,,1,,0,
92,7COM,,1,,0,
93,7CX9,,1,,0,
94,7D1M,,1,,0,
95,7D1O,,1,,0,
96,7JKV,,1,,0,
97,7JPZ,,1,,0,
98,7JQ0,,1,,0,
99,7JQ1,,1,,0,
100,7JQ2,,1,,0,
101,7JQ3,,1,,0,
102,7JQ4,,1,,0,
103,7JQ5,,1,,0,
104,7JYC,,1,,0,
105,7K40,,1,,0,
106,7K6D,,1,,0,
107,7K6E,,1,,0,
108,7KS5,,1,,0,
109,7KYU,,1,,0,
110,0,6,1,1,1,0.001037618447415456
111,45,46,1,1,1,0.0011249907829707917
112,91,94,1,1,1,0.0016282919404306817
113,93,109,1,1,1,0.0018730743916882675
114,102,103,1,1,1,0.0018775640526763615
115,86,112,1,2,2,0.002275717304874969
116,33,111,1,2,2,0.0023408407534534215
117,42,43,1,1,1,0.0023688308818472503
118,1,110,1,2,2,0.0027346967051953275
119,52,54,1,1,1,0.002740939653464114
120,98,101,1,1,1,0.0027673087712551947
121,9,24,1,1,1,0.002938684566985872
122,65,107,1,1,1,0.0030367340630137463
123,74,85,1,1,1,0.0032183822940576867
124,100,114,1,2,2,0.003733931313640193
125,31,116,1,3,3,0.003839693986284365
126,55,56,1,1,1,0.004525759607668101
127,68,96,1,1,1,0.004731463856211704
128,99,124,1,3,3,0.00508979039386126
129,28,118,1,3,3,0.005500725292353459
130,51,53,1,1,1,0.006270481720239474
131,49,50,1,1,1,0.0063275511620409786
132,83,123,1,2,2,0.006359286948639742
133,77,115,1,3,3,0.006485086239963356
134,14,20,1,1,1,0.0065068841511378706
135,41,117,1,2,2,0.006678987695477923
136,26,30,1,1,1,0.007200470908089174
137,63,88,1,1,1,0.007481828325423323
138,59,64,1,1,1,0.008045424513993371
139,5,12,1,1,1,0.008413929624960903
140,44,136,1,2,2,0.009018195343381552
141,18,19,1,1,1,0.00932116708041042
142,92,105,1,1,1,0.00961813650050869
