Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5REJ,,1,,0,
1,5REK,,1,,0,
2,5REL,,1,,0,
3,5REM,,1,,0,
4,5REN,,1,,0,
5,5RER,,1,,0,
6,5RES,,1,,0,
7,5RET,,1,,0,
8,5REU,,1,,0,
9,5REV,,1,,0,
10,5REW,,1,,0,
11,5REX,,1,,0,
12,5REY,,1,,0,
13,5RFF,,1,,0,
14,5RFG,,1,,0,
15,5RFH,,1,,0,
16,5RFI,,1,,0,
17,5RFJ,,1,,0,
18,5RFK,,1,,0,
19,5RFL,,1,,0,
20,5RFM,,1,,0,
21,5RFN,,1,,0,
22,5RFO,,1,,0,
23,5RFP,,1,,0,
24,5RFQ,,1,,0,
25,5RFR,,1,,0,
26,5RFS,,1,,0,
27,5RFT,,1,,0,
28,5RFU,,1,,0,
29,5RFV,,1,,0,
30,5RFW,,1,,0,
31,5RFX,,1,,0,
32,5RFY,,1,,0,
33,5RFZ,,1,,0,
34,5RG0,,1,,0,
35,5RG2,,1,,0,
36,5RGL,,1,,0,
37,5RGM,,1,,0,
38,5RGN,,1,,0,
39,5RGO,,1,,0,
40,5RGP,,1,,0,
41,5RH5,,1,,0,
42,5RH7,,1,,0,
43,5RH9,,1,,0,
44,5RHA,,1,,0,
45,5RHB,,1,,0,
46,5RHC,,1,,0,
47,5RHE,,1,,0,
48,5RHF,,1,,0,
49,5RL0,,1,,0,
50,5RL1,,1,,0,
51,5RL2,,1,,0,
52,5RL3,,1,,0,
53,5RL4,,1,,0,
54,5RL5,,1,,0,
55,6LZE,,1,,0,
56,6M0K,,1,,0,
57,6WTJ,,1,,0,
58,6WTK,,1,,0,
59,6WTT,,1,,0,
60,6XBG,,1,,0,
61,6XBH,,1,,0,
62,6XCH,,1,,0,
63,6XHM,,1,,0,
64,6XMK,,1,,0,
65,6XQS,,1,,0,
66,6XQT,,1,,0,
67,6XQU,,1,,0,
68,6XR3,,1,,0,
69,6Y2F,,1,,0,
70,6Y2G,,1,,0,
71,6YNQ,,1,,0,
72,6YZ6,,1,,0,
73,6ZRT,,1,,0,
74,6ZRU,,1,,0,
75,7ADW,,1,,0,
76,7AHA,,1,,0,
77,7AKU,,1,,0,
78,7AQJ,,1,,0,
79,7AWS,,1,,0,
80,7AY7,,1,,0,
81,7B3E,,1,,0,
82,7B83,,1,,0,
83,7BRP,,1,,0,
84,7BUY,,1,,0,
85,7C6S,,1,,0,
86,7C6U,,1,,0,
87,7C7P,,1,,0,
88,7C8R,,1,,0,
89,7C8T,,1,,0,
90,7C8U,,1,,0,
91,7CBT,,1,,0,
92,7COM,,1,,0,
93,7CX9,,1,,0,
94,7D1M,,1,,0,
95,7D1O,,1,,0,
96,7JKV,,1,,0,
97,7JPZ,,1,,0,
98,7JQ0,,1,,0,
99,7JQ1,,1,,0,
100,7JQ2,,1,,0,
101,7JQ3,,1,,0,
102,7JQ4,,1,,0,
103,7JQ5,,1,,0,
104,7JYC,,1,,0,
105,7K40,,1,,0,
106,7K6D,,1,,0,
107,7K6E,,1,,0,
108,7KS5,,1,,0,
109,7KYU,,1,,0,
110,92,105,1,1,1,3.5446319080589817E-05
111,13,34,1,1,1,4.024246455358593E-05
112,16,29,1,1,1,5.059423571185384E-05
113,40,111,1,2,2,6.366488515274771E-05
114,7,30,1,1,1,6.570778078085482E-05
115,1,28,1,1,1,7.585961976708244E-05
116,45,46,1,1,1,9.288667307427723E-05
117,10,48,1,1,1,0.00011232512432401975
118,58,91,1,1,1,0.00011541356289501703
119,83,85,1,1,1,0.00012060535870972444
120,55,90,1,1,1,0.00012373930760500862
121,18,19,1,1,1,0.0001241844425952099
122,26,114,1,2,2,0.00012838442689966367
123,65,107,1,1,1,0.00013057320183229582
124,6,35,1,1,1,0.00015512112442939152
125,57,94,1,1,1,0.0001553206552225017
126,17,22,1,1,1,0.0001771151088681977
127,74,95,1,1,1,0.00017734605371888534
128,67,104,1,1,1,0.0001790503529466303
129,15,25,1,1,1,0.0001965574557135641
130,63,96,1,1,1,0.0001978674118994217
131,32,126,1,2,2,0.00020119994032807842
132,53,54,1,1,1,0.00024616805636812344
133,5,122,1,3,3,0.000246594413443213
134,56,120,1,2,2,0.0002495793264977175
135,49,59,1,1,1,0.00025453387790730364
136,62,77,1,1,1,0.00026439999651128865
137,117,131,2,3,3,0.00027776517472910545
138,87,110,1,2,2,0.0002906147917806079
139,97,98,1,1,1,0.00029157455725692394
140,36,47,1,1,1,0.0003153042399227646
141,0,38,1,1,1,0.0003183554459522675
