Group ID,Left,Right,Observ 1,Observ 2,Depth,Distance
0,5REJ,,1,,0,
1,5REK,,1,,0,
2,5REL,,1,,0,
3,5REM,,1,,0,
4,5REN,,1,,0,
5,5RER,,1,,0,
6,5RES,,1,,0,
7,5RET,,1,,0,
8,5REU,,1,,0,
9,5REV,,1,,0,
10,5REW,,1,,0,
11,5REX,,1,,0,
12,5REY,,1,,0,
13,5RFF,,1,,0,
14,5RFG,,1,,0,
15,5RFH,,1,,0,
16,5RFI,,1,,0,
17,5RFJ,,1,,0,
18,5RFK,,1,,0,
19,5RFL,,1,,0,
20,5RFM,,1,,0,
21,5RFN,,1,,0,
22,5RFO,,1,,0,
23,5RFP,,1,,0,
24,5RFQ,,1,,0,
25,5RFR,,1,,0,
26,5RFS,,1,,0,
27,5RFT,,1,,0,
28,5RFU,,1,,0,
29,5RFV,,1,,0,
30,5RFW,,1,,0,
31,5RFX,,1,,0,
32,5RFY,,1,,0,
33,5RFZ,,1,,0,
34,5RG0,,1,,0,
35,5RG2,,1,,0,
36,5RGL,,1,,0,
37,5RGM,,1,,0,
38,5RGN,,1,,0,
39,5RGO,,1,,0,
40,5RGP,,1,,0,
41,5RH5,,1,,0,
42,5RH7,,1,,0,
43,5RH9,,1,,0,
44,5RHA,,1,,0,
45,5RHB,,1,,0,
46,5RHC,,1,,0,
47,5RHE,,1,,0,
48,5RHF,,1,,0,
49,5RL0,,1,,0,
50,5RL1,,1,,0,
51,5RL2,,1,,0,
52,5RL3,,1,,0,
53,5RL4,,1,,0,
54,5RL5,,1,,0,
55,6LZE,,1,,0,
56,6M0K,,1,,0,
57,6WTJ,,1,,0,
58,6WTK,,1,,0,
59,6WTT,,1,,0,
60,6XBG,,1,,0,
61,6XBH,,1,,0,
62,6XCH,,1,,0,
63,6XHM,,1,,0,
64,6XMK,,1,,0,
65,6XQS,,1,,0,
66,6XQT,,1,,0,
67,6XQU,,1,,0,
68,6XR3,,1,,0,
69,6Y2F,,1,,0,
70,6Y2G,,1,,0,
71,6YNQ,,1,,0,
72,6YZ6,,1,,0,
73,6ZRT,,1,,0,
74,6ZRU,,1,,0,
75,7ADW,,1,,0,
76,7AHA,,1,,0,
77,7AKU,,1,,0,
78,7AQJ,,1,,0,
79,7AWS,,1,,0,
80,7AY7,,1,,0,
81,7B3E,,1,,0,
82,7B83,,1,,0,
83,7BRP,,1,,0,
84,7BUY,,1,,0,
85,7C6S,,1,,0,
86,7C6U,,1,,0,
87,7C7P,,1,,0,
88,7C8R,,1,,0,
89,7C8T,,1,,0,
90,7C8U,,1,,0,
91,7CBT,,1,,0,
92,7COM,,1,,0,
93,7CX9,,1,,0,
94,7D1M,,1,,0,
95,7D1O,,1,,0,
96,7JKV,,1,,0,
97,7JPZ,,1,,0,
98,7JQ0,,1,,0,
99,7JQ1,,1,,0,
100,7JQ2,,1,,0,
101,7JQ3,,1,,0,
102,7JQ4,,1,,0,
103,7JQ5,,1,,0,
104,7JYC,,1,,0,
105,7K40,,1,,0,
106,7K6D,,1,,0,
107,7K6E,,1,,0,
108,7KS5,,1,,0,
109,7KYU,,1,,0,
110,23,82,1,1,1,0
111,71,75,1,1,1,0
112,1,29,1,1,1,4.868370060417959E-06
113,15,16,1,1,1,4.7741710519799696E-05
114,112,113,2,2,2,0.00030315469730435307
115,12,34,1,1,1,0.0003103821916579097
116,30,40,1,1,1,0.00031993012931841314
117,7,26,1,1,1,0.0003268608912530002
118,33,36,1,1,1,0.0003905323083570611
119,8,32,1,1,1,0.00041149600424950084
120,18,31,1,1,1,0.0006808242454462432
121,2,114,1,4,3,0.0007302534712603226
122,0,39,1,1,1,0.0007778080952917099
123,17,22,1,1,1,0.0008986908430294038
124,13,46,1,1,1,0.0013435058562670799
125,104,105,1,1,1,0.00159107924063151
126,28,38,1,1,1,0.001614301209753477
127,74,85,1,1,1,0.0018471894017932922
128,59,94,1,1,1,0.0020128514661519326
129,50,52,1,1,1,0.002052545859675181
130,25,44,1,1,1,0.0020772048982578006
131,5,116,1,2,2,0.0025588932309301704
132,4,120,1,2,2,0.003105175894756118
133,119,123,2,2,2,0.003175611072211759
134,121,126,5,2,4,0.003555356093509654
135,65,106,1,1,1,0.0041296383392053215
136,53,54,1,1,1,0.004189542558872272
137,6,115,1,2,2,0.004215915985332996
138,66,67,1,1,1,0.004684544935744106
139,41,42,1,1,1,0.0050401321221733575
140,130,131,2,3,3,0.005367308041512642
141,95,127,1,2,2,0.005835358327425655
142,73,87,1,1,1,0.005954528036767104
