Input,5REJ,5REK,5REL,5REM,5REN,5RER,5RES,5RET,5REU,5REV,5REW,5REX,5REY,5RFF,5RFG,5RFH,5RFI,5RFJ,5RFK,5RFL,5RFM,5RFN,5RFO,5RFP,5RFQ,5RFR,5RFS,5RFT,5RFU,5RFV,5RFW,5RFX,5RFY,5RFZ,5RG0,5RG2,5RGL,5RGM,5RGN,5RGO,5RGP,5RH5,5RH7,5RH9,5RHA,5RHB,5RHC,5RHE,5RHF,5RL0,5RL1,5RL2,5RL3,5RL4,5RL5,6LZE,6M0K,6WTJ,6WTK,6WTT,6XBG,6XBH,6XCH,6XHM,6XMK,6XQS,6XQT,6XQU,6XR3,6Y2F,6Y2G,6YNQ,6YZ6,6ZRT,6ZRU,7ADW,7AHA,7AKU,7AQJ,7AWS,7AY7,7B3E,7B83,7BRP,7BUY,7C6S,7C6U,7C7P,7C8R,7C8T,7C8U,7CBT,7COM,7CX9,7D1M,7D1O,7JKV,7JPZ,7JQ0,7JQ1,7JQ2,7JQ3,7JQ4,7JQ5,7JYC,7K40,7K6D,7K6E,7KS5,7KYU
5REJ,1,0.9975905325539571,0.9856987162466909,0.9832804611439713,0.9821515109754216,0.9855167852437717,0.9953322234150334,0.9844934938147906,0.98598081613625,0.9955897952419951,0.9941443421811683,0.9694417675796186,0.9822622680613218,0.9907137143161352,0.9823131820002278,0.9880739696293795,0.9877426721457231,0.9892877786322637,0.9861187831103768,0.9893394867991753,0.9763284719565462,0.9882411910887452,0.9925188542185234,0.981175301547698,0.9792105710429827,0.9861734624581892,0.9828974269170794,0.9818186820383261,0.998180060285391,0.9876829948475144,0.9841395275700981,0.9821392798011643,0.9886377265145007,0.9928595173866669,0.9910204012880057,0.9912353534060394,0.9851812188496816,0.9855707190154573,0.9967114187309064,0.991536457948953,0.9882474132931185,0.9571935058481572,0.9197009609145377,0.9301862462941392,0.9416121917601661,0.9937496331266211,0.9954179395397295,0.9875242327518379,0.9903843172475316,0.9724102102092822,0.9402240647407296,0.9534431643261826,0.9393250159687975,0.9476242812045754,0.9445909053543736,0.9728431771818962,0.9734898743815822,0.9682986323106461,0.9635552650573321,0.9704903631770522,0.9742603086376158,0.9665497929941231,0.9715776141752609,0.9613030797473066,0.9668178270696706,0.9577008559858764,0.9588369185939883,0.9710210614780324,0.9676846535200606,0.965546767041716,0.9707580271113403,0.9630631202791992,0.9804110327883321,0.9694901674098364,0.9708228099194466,0.9749197400830758,0.9955018479758881,0.9709866825451521,-0.23810132690503127,0.5606537431068579,0.9666365451999975,0.9884831411492763,0.544639361446271,0.9751792709306719,0.9925249956042087,0.9750242078081016,0.9661376442325675,0.9613736179676365,0.9578324779840681,0.9547504054137499,0.9746265397937147,0.9617826182922953,0.9678944038125703,0.9882598477019776,0.9713265869826061,0.9658332011974655,0.9677494596678693,0.9728396389663135,0.9700630866674457,0.9469281124955744,0.9534256231187992,0.9763518598221587,0.9053475696700561,0.9607963660170793,0.9695085404661387,0.9669517502707103,0.9631123763597185,0.9626677593941698,0.08799732637146862,0.9898895071185309
5REK,0.9975905325539571,1,0.9876860844346689,0.9815625103357423,0.9803664614812451,0.9862117384914757,0.9993754480597794,0.9865404346016085,0.9867524821695193,0.9918478161538122,0.9963955699604712,0.9736967989481308,0.984639600524625,0.9975372690529968,0.9902122276290125,0.9918497745161968,0.9907877496077886,0.9928801128975792,0.9876928654847045,0.9917033979539874,0.9760601495243594,0.9913669273464462,0.9942288562728222,0.9836385107777352,0.9900384276951598,0.9891321862227949,0.9847900663125445,0.9861246100159584,0.9995866180760474,0.9900926093046113,0.986365388226798,0.9874247336358616,0.9907129251229169,0.9952456272758181,0.997648463012972,0.9958691857174249,0.9926683234824265,0.9885552832025312,0.9925146411719059,0.9944275579477961,0.9962592434310725,0.9633902524962447,0.9272495999954343,0.9374992068167985,0.943458728852723,0.9961757985438612,0.9959503817072367,0.9930306088688973,0.9945170307730692,0.9777733115994436,0.9477646408749707,0.9575493899441103,0.9438003502459782,0.9523786775627586,0.9487716558754955,0.9779801965145732,0.9782381040447045,0.9747062788731566,0.9699842849744009,0.9747778038223974,0.9780158351288426,0.971023154720664,0.9764440642451258,0.9680560979006634,0.9694545118276938,0.96226741272522,0.964001928777455,0.9753327388628346,0.9749112882906653,0.9737882888682834,0.9791227818221465,0.9725375676860526,0.9856291311031993,0.9732222978455153,0.975418698318279,0.9803443862841914,0.9927782173589118,0.9768094682667817,-0.21816048023815668,0.5408934152289278,0.9696078421203745,0.9911785872756189,0.5900298672609098,0.9777024873437709,0.9935459832598894,0.9782270078125491,0.9715744228880581,0.9667166915086381,0.9625740991542217,0.9589910396478454,0.979280486305645,0.9685444930532351,0.9731760371451346,0.9905088610925123,0.9769190205033252,0.9707007576737423,0.9738237944892416,0.9745654700550017,0.9739529709676552,0.9466678898147759,0.9563520177157592,0.9759641830399496,0.906309526638976,0.9615573545619366,0.9739126952304433,0.9721439033193633,0.9674821857814144,0.9675154785049985,0.0924520199052265,0.989788961163727
5REL,0.9856987162466909,0.9876860844346691,1,0.9790658816900155,0.9884826333063266,0.9968460528284436,0.9891936912915018,0.9978074117473072,0.9910595196946872,0.971723287679316,0.9909687825851822,0.9870962004682102,0.9945472312245003,0.9870663194152175,0.9800721709564489,0.9913695556074482,0.9927022254965431,0.9863721616498068,0.989238132486949,0.9911179346619994,0.9743761379719529,0.9882575091340814,0.9910008150122123,0.9911954274183291,0.9842699313142685,0.9922506233046545,0.9989538178946311,0.9943201227998731,0.9890548004005791,0.9916392617609413,0.9980290677703686,0.9883572023529956,0.989325267832036,0.9844030991120793,0.9869692977751057,0.9882959735652751,0.9862432968002437,0.9885191677528915,0.9798557638750698,0.9930396601624493,0.9856188434775776,0.9815599544960163,0.9575808270985333,0.9638049255023903,0.9611101464900862,0.9906712206714285,0.9905072755420286,0.9915263343709124,0.9902013410386847,0.9865847966570992,0.962827961410546,0.9765307779806073,0.9670192288406744,0.9766943779796091,0.9730211588509304,0.9886676772015318,0.9890844844759771,0.9901189610901721,0.9881660194166624,0.9866032634033015,0.9860313019918628,0.9883475475128819,0.9886279743084225,0.9765708134242013,0.9838029748947305,0.9745245881904371,0.9759221687162036,0.9831577357064618,0.9754994781100633,0.9854409303092317,0.9854250565589151,0.9785407653868071,0.9920305524797897,0.9829696346917729,0.9867995797812747,0.9815057508462385,0.9852059947463531,0.9898906418874527,-0.13258051887388608,0.4734391138538667,0.9500612183162127,0.9927569432796896,0.5526153520695232,0.9889936085849659,0.9938797508933288,0.9884323287807503,0.9821253907351477,0.9759818875791537,0.9799316407316346,0.9756527474475827,0.9895760051756163,0.9848891368720857,0.9841479000448162,0.9868948324289533,0.9909017902985913,0.981686327163973,0.9788471159990428,0.9837494595119111,0.9845844320497319,0.9587486787721106,0.9726198674203496,0.9817724377132008,0.9113178781212867,0.9736659711602769,0.9818570397000042,0.9834855593017207,0.9797713617628302,0.9781459732584366,0.1619363691231645,0.9935341410962881
5REM,0.9832804611439712,0.9815625103357425,0.9790658816900156,1,0.9862111444335878,0.982154213593303,0.9793316072140922,0.9778157949640167,0.9884045281091425,0.9716065260868247,0.9882999688639182,0.9563355330674426,0.977022518591503,0.9772010107829336,0.971645600657664,0.9848593469930719,0.9879822418613602,0.9913143003067318,0.9952355111333584,0.9914990110757407,0.9518660221174223,0.9680679322401171,0.9938647426767813,0.963925196323106,0.9685021611791278,0.9800377252682853,0.9765059752305988,0.9721149738310216,0.9845306558552486,0.9862763588827502,0.9776126010355014,0.9911695093135662,0.9942771918810437,0.9642503441175817,0.9772421344492319,0.9809863131436384,0.9685805860061674,0.9757699769947774,0.9898144230159736,0.9781488927787373,0.9759964418801074,0.9406245522200999,0.906798991478375,0.9220419897508472,0.9242480926023704,0.9759740592908481,0.9802216313438944,0.9745299567560897,0.9855759346597359,0.9560212440543376,0.9237677778204865,0.938812839872942,0.9248844190037846,0.9340858542766608,0.9334861983062609,0.9573405522369746,0.9559605112346896,0.9562488408622388,0.9539878672500328,0.9526599579459354,0.9654824128196363,0.9529203084307509,0.9561788204451168,0.9431460715564483,0.9449653389615821,0.9492629807103452,0.9493872141060314,0.9608872476322898,0.9494387700615775,0.9572854096462144,0.9531741645798207,0.9505531363857119,0.9662204286923387,0.9626312483117341,0.959869045463681,0.955296178414131,0.9727066634361881,0.9558003059864044,-0.19505080630342553,0.49544170967134715,0.9338600040648465,0.9727209520878493,0.5361921109842485,0.9647535885123626,0.9766216039447391,0.9672687886783422,0.9501300185373807,0.9518296044801687,0.9440814022341919,0.9411803691589966,0.9597128652500486,0.949611332243071,0.9581499162921239,0.9660323532108864,0.9559196580072783,0.9579057582551456,0.9484444772160013,0.9553287679663398,0.9524499962380881,0.9314272642216909,0.9457671406584436,0.9544424074941757,0.8861729412945303,0.9441590565408557,0.961930634203312,0.9581443065491574,0.9525420329081123,0.9520862559956664,0.10765953194896766,0.9694231740010022
5REN,0.9821515109754214,0.980366461481245,0.9884826333063265,0.9862111444335876,1,0.9941489780896728,0.9801798460352286,0.988805212568428,0.9887254911825543,0.9701070423016122,0.9885703158681061,0.9778463273961459,0.9907019707091492,0.97613641459882,0.9724025163928252,0.9898084571971828,0.9890647237622429,0.9846920333954475,0.989795235274965,0.9898562036894751,0.9526915651123612,0.980211060916094,0.9879154309202217,0.9812264864731826,0.9686972242327953,0.9886351122661615,0.9890665751652563,0.9876241588597142,0.9832573635735606,0.9864119661057381,0.9915010746103173,0.9827079747404909,0.9896577353839198,0.9720553374425198,0.977492782941936,0.9793446595343738,0.9748734572912957,0.9876826212053608,0.9823451331324794,0.9837667470043446,0.9744245869065007,0.964895054058691,0.935462226770856,0.953380807296229,0.9266736962697246,0.9805729060024186,0.9828404344930491,0.9812479090242723,0.9842786749270244,0.9762835102728655,0.9526032513141259,0.9686729956826889,0.9593121181654104,0.9637464297598838,0.9652502381474742,0.9778601082217773,0.9748005130078738,0.9753029733830312,0.9742279671346806,0.9724174800452187,0.9785807201528431,0.9767693882825305,0.9793352142923439,0.9632215173061305,0.9676242175163473,0.9681590301555435,0.9699908451691965,0.9776612316963919,0.9677704787151604,0.9713016444922976,0.9695127381199445,0.9572871812193965,0.981733317932649,0.9780193081260344,0.9788263208671951,0.9624431506008658,0.9775719922962258,0.9764960124387712,-0.13220965409657895,0.4700249539191306,0.9414496890944983,0.9865352066809063,0.5274319167829579,0.9805748932494956,0.9872020149044747,0.9831610242493696,0.9691670695469349,0.967977441612897,0.9655789450507928,0.9662379164030307,0.978645481887176,0.969571914532448,0.9754717827052962,0.9787308251908954,0.9751028895915247,0.9748428958025108,0.9697409314107731,0.9776774956771263,0.9749018002513495,0.9542449470808233,0.9683470498898259,0.9744804014594894,0.9018308635748656,0.9675710870222344,0.9766520843831643,0.9772432411945845,0.9677634569326259,0.9698688742199305,0.1782339970412395,0.984730394394974
5RER,0.9855167852437717,0.9862117384914758,0.9968460528284436,0.9821542135933029,0.9941489780896728,0.9999999999999999,0.9872419175539184,0.9975336787691732,0.991214044981972,0.9724835239068177,0.9916550428352053,0.9862946850351562,0.9979319658766423,0.9843201265500187,0.9787570923809364,0.9924351212762945,0.993628066905719,0.9861456695950221,0.9910525363578263,0.9922104934391599,0.9643286469669357,0.9855619634924341,0.9903019900328554,0.9928995398415855,0.9795946876248214,0.9929678698272996,0.9977394875972475,0.996266055894229,0.9880297553764389,0.993135800159427,0.9989371833261449,0.9864284516061727,0.9905049731083142,0.9816980157484129,0.9846410335669558,0.9852559268792999,0.98503697041907,0.9921616170285328,0.9817231347323925,0.990197012537879,0.9827119577413925,0.981316951798178,0.9567318134805516,0.9687879803077499,0.9435630716943525,0.9879913417053674,0.9884265618802609,0.9909224986749644,0.9896373433108735,0.9882841714241718,0.9666437860469198,0.979157776595227,0.9730998618281758,0.9780006119771076,0.9777380707028284,0.989559170987008,0.9876172327261408,0.9891249890633353,0.9884573176094359,0.9865493562907164,0.9883789228128045,0.98961169982181,0.9911290599459308,0.9776020350421005,0.9827356710795422,0.9796363190101447,0.980558230037182,0.9867393290833574,0.9773732887977515,0.9851359915373435,0.9839490496685644,0.9719694235456584,0.9921502979037785,0.9874887407885442,0.9899546777936499,0.9760886896104258,0.9835726240797631,0.9903499441357098,-0.10983276573607896,0.4623796410205654,0.949160569426315,0.9941974514328497,0.5497095213611507,0.9914884368697768,0.9934566185007904,0.992236971389572,0.9820288977827262,0.9799881221309058,0.9791858975050352,0.9787162517162153,0.9902099543006845,0.9848343971285316,0.9869978576135549,0.9850674890777945,0.9893276213376282,0.9856654259372952,0.9813551994516964,0.987449060448273,0.9859678749540954,0.962749758302879,0.9773796164826418,0.9849120495196925,0.9079117299389369,0.9785135707277877,0.9859179213421677,0.987654117494543,0.9806436251522556,0.9821125938715267,0.17191905601885096,0.9916164253469919
5RES,0.9953322234150334,0.9993754480597794,0.9891936912915017,0.9793316072140922,0.9801798460352287,0.9872419175539184,1,0.9882570256453004,0.9869751280061062,0.9879769037742538,0.9968547362206475,0.9770946133986007,0.9855360048304177,0.9989911107857206,0.9907946275020856,0.9929555252834439,0.9924593956525195,0.9926964970877011,0.987621153819733,0.9918677127959422,0.9749844823948257,0.9931775874640544,0.9939328481251735,0.985555560924421,0.9931334167317124,0.9906651727851851,0.986568342387316,0.9890691312790385,0.9988994507553223,0.9915046404782616,0.9884749915574539,0.9884223574166696,0.9910464122150018,0.9958668212085252,0.9987468740974231,0.996197627081339,0.9952397247269793,0.9892590957316952,0.9888617092376929,0.9958676681116734,0.998041345828648,0.9669411539862942,0.9320130763279598,0.9426214422512155,0.9443148661894742,0.9964903720251911,0.9952744487929146,0.9953534651920378,0.995874113997487,0.9799769870965781,0.9502055760774806,0.9619159523248717,0.9485760344962756,0.9570436073369185,0.953542366737742,0.9811189172645637,0.9810128280565024,0.9786004090340295,0.9740771595899496,0.9772224271559355,0.9786294327944223,0.9746072784459359,0.9795629864988694,0.9701404835431778,0.9716127232048379,0.9633629735101223,0.9661817452117675,0.9758517245728796,0.9767558109278106,0.9768431413803748,0.9825421450174524,0.9762046630988573,0.9878269958898304,0.9737363009452685,0.9770085693046617,0.9821092291232802,0.9906060462760915,0.9799593274673067,-0.20018355624978226,0.5309617400316928,0.9674333879973004,0.9927032714092564,0.5969054952325069,0.9784363057536303,0.9940747785592912,0.9789997593316768,0.9745688315923362,0.9673078210614977,0.9654761470010921,0.9618227843512297,0.9818796567883001,0.9726094939543866,0.9744238718062295,0.9902321552205949,0.9801201349398108,0.9722812784995615,0.9759324000601584,0.976390033429282,0.9765541180493942,0.9479803751040586,0.9591967970378347,0.976436041661015,0.9075286575284445,0.9626326958903569,0.9746965626353661,0.9736065198160098,0.9682357741107109,0.9685003271425119,0.09973874884057289,0.9906195367689967
5RET,0.9844934938147906,0.9865404346016087,0.9978074117473074,0.9778157949640167,0.9888052125684281,0.9975336787691733,0.9882570256453005,0.9999999999999999,0.9904617693078994,0.9706482859125869,0.990863889843327,0.9864705051934988,0.9954474911825922,0.9860705341233711,0.9794752231041329,0.9917295493709849,0.9928851129924359,0.9855597173963486,0.9883744829479233,0.9906581403414302,0.9697912223809622,0.9877937877435963,0.9894787109562293,0.9944539094962263,0.9826500395624918,0.9925926932979015,0.9981148265612536,0.9958155571723017,0.9880063755656698,0.9920431192307111,0.9984407724410076,0.986046118105768,0.9885666184475161,0.9832560308138409,0.9861364456116645,0.9860065017650079,0.9858374955881034,0.9894189182547206,0.9786660125658901,0.9919836959769069,0.984619084899414,0.9822204944287439,0.9580602360773192,0.9669840210749526,0.9527344849697922,0.9889943372502008,0.9885478737199648,0.9915010469541005,0.9895966082294163,0.987205433898659,0.9646346932946113,0.9791738174511233,0.9715603350444882,0.9780504189798583,0.9761283694452759,0.9907391846024219,0.9894442707388496,0.9899425496239452,0.9883062836922236,0.9864466886816572,0.9862051091303424,0.9901204828807817,0.9901742441791854,0.977246705947342,0.9835653987025444,0.9761305226685789,0.9784354504642703,0.9841996701462236,0.9771404775772273,0.9848174539292587,0.9849687737509629,0.9760646988085894,0.9917240136475793,0.9844829081777716,0.9880723126991704,0.978915330347269,0.9834880485097425,0.9909022444022114,-0.11113772303092884,0.47053855835460734,0.9488598592075734,0.9944108488020281,0.5572539679887858,0.989410869025677,0.9926898177759544,0.9892007182788545,0.9816792751246636,0.9772098198868215,0.9802103979734368,0.9781537569662484,0.9897476945921395,0.9849962317023135,0.9850779573398116,0.9843556634525581,0.9903542981186687,0.9832072643377294,0.980865765792216,0.9886132732881324,0.9857340678061672,0.9661832713593552,0.9788700182153925,0.983802233443044,0.9127485177972682,0.97891105628346,0.9827214157464992,0.9850249227455582,0.9796111331625134,0.9794441303706378,0.16325304486216868,0.9922059254084932
5REU,0.98598081613625,0.9867524821695194,0.9910595196946872,0.9884045281091424,0.9887254911825545,0.9912140449819721,0.9869751280061061,0.9904617693078993,1,0.9730304938355464,0.9933181329457882,0.9728542339234247,0.9866452018978076,0.9855174821248669,0.9784277433384309,0.991187226799164,0.9929155518628923,0.9941973097029071,0.9920992808084105,0.9956740549169125,0.9678049568794507,0.9831910940955914,0.9939636731489879,0.981360152358324,0.979513967509229,0.9917694713184957,0.990563848732502,0.986608247317174,0.9894416773793981,0.9925821279262156,0.9916705213348144,0.9895336818454745,0.9909471292499326,0.9798235127288046,0.9854085267376138,0.9882454076980385,0.980774007665919,0.9837367901036667,0.9844371741599175,0.9886381200926602,0.9837233587142018,0.965853451134322,0.9349035632780317,0.9472202569107295,0.9444447470769939,0.9875926533973425,0.9888092358405933,0.9850222719876763,0.988055998660306,0.9750408063153292,0.9447276686044604,0.9657382075752197,0.9534795067584554,0.9618855387289629,0.9603293561868477,0.9788199681486754,0.977741314483166,0.9784686009064186,0.9766664163872804,0.9739757493013267,0.9772952463776228,0.9763667394378538,0.9780676688455158,0.9628289760872477,0.9688493602418236,0.9630517137455058,0.9666482477105276,0.9726174385679198,0.9660699958784856,0.9744251622452271,0.9738223578738276,0.9693173523974198,0.9831297338595301,0.973493813204887,0.9753003445444177,0.9727249498484317,0.9819136450295237,0.9778429894870124,-0.15302832205256406,0.49808970589250895,0.9434470610899423,0.989247359852394,0.5398017068616161,0.9785559243883728,0.9894920008079425,0.9790687385569133,0.9708284558129594,0.964537501564749,0.967288199398745,0.9635027004637262,0.9792680772206084,0.9726639313936104,0.9722708085181642,0.9791779241435993,0.9778487994845554,0.972071971239639,0.9676577458015249,0.9754558658350782,0.9741391740673927,0.9513638834029513,0.9650354375337368,0.9730809614063689,0.9056783967177641,0.9635105620653664,0.9731269832349854,0.9721819731420288,0.9670151791127848,0.9663192304421211,0.121114758916412,0.9865509839723645
5REV,0.9955897952419951,0.9918478161538123,0.9717232876793159,0.9716065260868247,0.9701070423016123,0.9724835239068176,0.9879769037742537,0.9706482859125866,0.9730304938355463,1,0.9844265705252846,0.9550407191070553,0.9710797027322929,0.9819338422248413,0.9714068182055557,0.9759565628562593,0.9729570515607068,0.9801319589780372,0.9725927693293185,0.9773579637269874,0.962037537820913,0.9760620108290761,0.9812746666864844,0.9701536420949682,0.9680289158279677,0.9742381443603905,0.9683989700300232,0.9677437731505383,0.9914082870534117,0.9739031261369762,0.9697788882046973,0.9676040747182302,0.9755380038975511,0.9886879355768812,0.9829284539986992,0.9822026262517428,0.9748137955743148,0.9757256702252198,0.9931154307177716,0.9802877105000766,0.9800723840441986,0.9442835029825989,0.9042402134051933,0.9137715838884111,0.9286214094954284,0.9862005360233581,0.9885790078090534,0.9758121556202582,0.9782060762234354,0.9624693796121154,0.932357448391856,0.9380977420353633,0.9241176506283937,0.9316148336462631,0.928032098968727,0.9600829024873291,0.9613836960445401,0.953239241247138,0.9475951938361862,0.9595163659959998,0.9655058641552732,0.9519558203656074,0.9589074858786745,0.9531312253258909,0.9565630646278845,0.9491974776658787,0.9483015046121992,0.9633237280433004,0.9607025735587532,0.9538835477507355,0.9600655494389129,0.9491353762660955,0.9691067560532948,0.9614573252628128,0.9606099552110977,0.9653065585941544,0.9923263483939916,0.9583262266821951,-0.270664806332269,0.579144733406298,0.970105523793278,0.9774057563557929,0.5501402972844597,0.9657038490842313,0.9832493316529363,0.9654671777835625,0.9541562264018364,0.9532351425251191,0.9429279749460872,0.9421368961299865,0.9627344487332233,0.9470006832467533,0.9588053375019561,0.9824159591968926,0.9582497849255752,0.9557744944143325,0.9600389211462692,0.9623275222722517,0.9585980200429906,0.9362525912275905,0.938782020916353,0.9689933238536886,0.8951558921326553,0.9516624579603888,0.9610020851578953,0.9572241415971224,0.9542510354510015,0.9542763765940955,0.07047899420689001,0.979747129809452
